participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
80,137.5197833103065,"[4.351906487877725, 0.28185219716258764, 0.8677619034611938]",[2.89147346e+00 5.99443103e-04 9.99900000e-01],"[np.float64(0.17329961564690882), np.float64(0.1655760734896272), np.float64(0.1730268011715325), np.float64(0.16266760914528147)]",281.039566620613,290.93451872025713
81,113.0910215715465,"[3.107349485025727, 0.46724922678831793, 0.20791945729977263]",[1.08754613e-01 1.00000000e-04 1.00000000e-04],"[np.float64(20.933811756019388), np.float64(9.820874816926374), np.float64(23.825404360878355), np.float64(5.449612575706233)]",232.182043143093,242.07699524273713
82,120.19233876729577,"[3.6711693512464127, 0.6678625030943677, 0.7797469040156877]",[0.91831806 0.85254628 0.9999    ],"[np.float64(1.1640940766234757), np.float64(0.2640997427107413), np.float64(0.8523284968504043), np.float64(0.23187311152313747)]",246.38467753459153,256.2796296342356
83,130.94528709531878,"[2.4100923700459607, 0.3267739895042805, 0.8996542694217519]",[0.93344389 0.15761482 0.9999    ],"[np.float64(0.8262587682127409), np.float64(0.2936354790014998), np.float64(0.7810064462947975), np.float64(0.5640199787452488)]",267.89057419063755,277.78552629028167
84,137.93629312057104,"[2.8209665315185855, 0.7990809939498961, 0.9584497072602347]",[1.000e-04 1.000e-04 9.999e-01],"[np.float64(0.5095742347412653), np.float64(0.5075703731303047), np.float64(0.5097173322429027), np.float64(0.5076469373839662)]",281.8725862411421,291.7675383407862
85,105.29243022855867,"[3.799177372318688, 0.12520883259785626, 0.7376045468378808]",[8.18845378e-01 2.98955839e-01 1.00000000e-04],"[np.float64(-0.00013328222737252635), np.float64(0.06022248391174626), np.float64(2.0440978481840006), np.float64(0.24091010127005896)]",216.58486045711734,226.47981255676146
86,22.701989382158068,"[3.283813742134398, 0.33680220934192573, 0.14267424714225055]",[2.89309927 0.05178667 0.85336935],"[np.float64(0.9657100911737053), np.float64(0.5915210368862807), np.float64(0.7170442825788425), np.float64(0.5455382517384461)]",51.403978764316136,61.298930863960244
87,122.0202946939293,"[1.9970108054606093, 0.8075255799990421, 0.6849570358911501]",[1.3631358  0.08706013 0.8717587 ],"[np.float64(0.5471728047926306), np.float64(0.22475959551954122), np.float64(0.47170235249556114), np.float64(0.3928738603181864)]",250.0405893878586,259.9355414875027
88,123.09052690610015,"[4.785621665730745, 0.1852430962412174, 0.7647856559203705]",[6.21072671e-01 2.76114618e-01 1.00000000e-04],"[np.float64(1.7324085022263676), np.float64(0.2508569024241879), np.float64(-0.0877095662786307), np.float64(0.6136489074601039)]",252.1810538122003,262.0760059118444
89,135.41287717422233,"[0.6706729551853563, 0.8218255185617688, 0.15560766632016862]",[0.0301421 0.0001    0.0001   ],"[np.float64(17.64424856841135), np.float64(12.521899219004132), np.float64(26.769076867741212), np.float64(7.144622925168149)]",276.82575434844466,286.7207064480888
90,137.84349628208918,"[2.7567101602279083, 0.023703359163845205, 0.9447152307890236]",[0.07117625 0.9999     0.9999    ],"[np.float64(1.0875256367169335), np.float64(0.8560629024524514), np.float64(0.5490966462777344), np.float64(-0.10817284596898828)]",281.68699256417835,291.58194466382247
91,124.97744532201058,"[1.9365123022063713, 0.1272089006251694, 0.9556985630713362]",[0.05692087 0.01377033 0.0001    ],"[np.float64(17.97290250340166), np.float64(0.8940899728360637), np.float64(20.99032901307696), np.float64(1.2024733023830798)]",255.95489064402116,265.84984274366525
