participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
76,137.22310326565903,"[3.862700856653595, 0.5685322080431083, 0.8597095772532976, 2.4441566101629872]",[4.94920583e-01 4.80536767e-01 9.99900000e-01 1.00000000e-04],"[np.float64(0.09788196878644047), np.float64(1.0939938790802649e-07), np.float64(4.7087433924675886e-09), np.float64(0.07574194624558857)]",282.44620653131807,295.6394759975102
77,134.1818886563305,"[4.416149179883333, 0.2775261220007117, 0.5649499095138806, 1.7396945454855126]",[0.15565221 0.20412473 0.9999     4.9999    ],"[np.float64(-1.7553712306146878), np.float64(-1.4244308664391119), np.float64(0.7917746885504224), np.float64(-1.8492381045456712)]",276.363777312661,289.55704677885313
78,128.19608529936755,"[3.923836887022714, 0.009540697333471154, 0.7679574690586036, 1.7263822970712317]",[2.46840077e-02 3.09444152e-03 3.51112140e-01 4.99990000e+00],"[np.float64(-24.477033254324176), np.float64(-33.528153065696344), np.float64(-6.896407684251493), np.float64(-51.30771987875986)]",264.3921705987351,277.58544006492724
79,136.5297904321832,"[4.602372680377109, 0.12971692869523987, 0.9165681527258839, 3.5675426953614213]",[0.05159788 0.15608669 0.02526544 4.9999    ],"[np.float64(1.1758071197066384), np.float64(-3.5888286073717808), np.float64(-4.872830669481474), np.float64(-2.381443036495031)]",281.0595808643664,294.25285033055854
80,133.15718471050985,"[3.3518766966904274, 0.26446241221438066, 0.21804158386608025, 1.8480342080305503]",[1.55082108e-02 7.39705376e-04 1.00000000e-04 4.99990000e+00],"[np.float64(-83.86737856912852), np.float64(-115.89551483889481), np.float64(-107.96821394789318), np.float64(-126.91598403361246)]",274.3143694210197,287.50763888721184
81,111.76011932200623,"[4.64656090921863, 0.957229143188719, 0.18981751799065172, 3.6049056120991265]",[1.19218091e-01 1.00000000e-04 9.99900000e-01 1.00000000e-04],"[np.float64(21.465473472863916), np.float64(12.48027739936957), np.float64(24.585128725969504), np.float64(6.411811892910795)]",231.52023864401247,244.7135081102046
82,114.88550634717248,"[4.220998732277991, 0.329104214598791, 0.8993859088923988, 2.238756073202756]",[0.32447892 0.20729185 0.22222917 4.9999    ],"[np.float64(0.39455591897797626), np.float64(-3.2229474585431186), np.float64(0.4456294891468199), np.float64(-3.3017531837174614)]",237.77101269434496,250.9642821605371
83,125.44397103266253,"[0.6355103356220844, 0.5686532365284962, 0.6642574453651771, 2.0893107015827574]",[6.60754865e-02 3.39677215e-02 1.00000000e-04 4.99990000e+00],"[np.float64(-6.4055082156565435), np.float64(-26.898049768034817), np.float64(-8.278946715726534), np.float64(-20.508209330858676)]",258.8879420653251,272.0812115315172
84,137.93709983147218,"[4.866491839668173, 0.30637583414461733, 0.7669901356007844, 2.0288649134485714]",[1.00000000e-04 4.10092382e-01 9.99900000e-01 1.00000000e-04],"[np.float64(0.04913035733077122), np.float64(-9.079570350839158e-06), np.float64(0.6393308284079682), np.float64(0.0019062727288595574)]",283.87419966294436,297.0674691291365
85,91.43011983593507,"[1.3702207607709562, 0.6965270058916602, 0.4921932079988226, 0.9329155797650388]",[9.67683040e-01 2.97363325e-01 1.00000000e-04 1.00000000e-04],"[np.float64(1.3860032118647553e-07), np.float64(0.04762992409081325), np.float64(2.049317098290036), np.float64(0.34256651092879326)]",190.86023967187015,204.05350913806228
