participant_id,best_initial_guess,best_parameters,EV_Gau,EV_Dir,best_nll,AIC,BIC
309,"[1.013299574081081, 0.43049598778604514, 0.8898364413906187]",[7.92433773e-01 5.67558618e-01 1.00000000e-04],[-0.02419794  0.21416958  0.85701674 -0.00239215],[3.36907501e-02 2.81037127e-06 9.66306439e-01 7.82249562e-13],253.64567021535737,513.2913404307147,525.2657340720386
310,"[3.441490151268372, 0.01257908480333952, 0.046766454826934735]",[1.52926782e+00 1.00000000e-04 9.99461398e-01],[0.65569312 0.65560522 0.65614695 0.65489302],[0.4528362  0.07524029 0.37744274 0.09448078],221.96693113180487,449.93386226360974,461.9082559049337
311,"[4.7026946950454285, 0.12799801387298554, 0.7643119913116163]",[1.08675171 0.01513538 0.9999    ],[0.44954737 0.30971868 0.40400948 0.22951426],[0.28027885 0.28131064 0.25904593 0.17936459],266.59792071375796,539.1958414275159,551.1702350688398
312,"[2.1363712251154032, 0.16040158979851382, 0.545763160848088]",[0.86217963 0.03650542 0.9999    ],[0.54484181 0.38173791 0.71492657 0.37504273],[0.24655228 0.27131799 0.44536926 0.03676046],266.58377810822867,539.1675562164573,551.1419498577812
313,"[0.5840340400154026, 0.227274200889361, 0.5674520201824548]",[0.78135695 0.34234858 0.58713011],[0.71268253 0.3017867  1.0178551  0.12292402],[2.52945184e-01 9.45962585e-06 7.47045328e-01 2.83786331e-08],254.24305673152173,514.4861134630435,526.4605071043674
314,"[0.6569544704968683, 0.2373321872571202, 0.36059139807725077]",[5.50530754e-01 1.28172233e-01 1.00000000e-04],[0.73407588 0.28852484 0.94268291 0.47210797],[0.48120685 0.02986488 0.14915124 0.33977704],272.583114651409,551.166229302818,563.1406229441419
315,"[3.069330873319401, 0.49783646173238605, 0.20387246578631005]",[0.59061129 0.15245347 0.9999    ],[0.69854784 0.29594649 0.76638142 0.09849781],[0.35784272 0.04462619 0.58868885 0.00884223],272.48927513918517,550.9785502783703,562.9529439196942
316,"[4.4916910057631085, 0.6814962723235032, 0.8717993314775725]",[3.47311162e+00 1.00000000e-04 9.02741249e-01],[-0.23049436 -0.23294301 -0.23186348 -0.23262053],[0.36534602 0.16513225 0.21735676 0.25216497],273.8646923438387,553.7293846876775,565.7037783290014
317,"[4.139079167092317, 0.23580428795736377, 0.2533963233755969]",[1.77690417 0.16403096 0.14342433],[0.78440881 0.14367817 0.86661531 0.62752657],[3.57452341e-01 1.23142029e-05 6.42535345e-01 1.04983528e-10],155.48862628366453,316.97725256732906,328.951646208653
318,"[3.8989938339308723, 0.01638563342554376, 0.2231106650046651]",[0.9552692  0.0377065  0.97964013],[0.47265052 0.22371509 0.61603323 0.19320333],[0.40975219 0.12482697 0.29145663 0.17396421],269.2139234667019,544.4278469334038,556.4022405747277
319,"[2.8715169107082086, 0.3065556959267065, 0.8652039425254849]",[0.64812846 0.09313133 0.52104831],[0.72359815 0.54123224 0.78925347 0.52955389],[0.24951544 0.05891406 0.5347168  0.1568537 ],273.2095051615835,552.419010323167,564.3934039644909
320,"[2.4642352255661044, 0.3465257356032179, 0.4217466851184131]",[1.68188754 0.35229694 0.9999    ],[0.43426767 0.27039031 0.53348096 0.82854746],[1.68621777e-01 3.88610171e-23 8.31378223e-01 3.88610171e-23],136.71533584338115,279.4306716867623,291.40506532808627
321,"[4.930970674248455, 0.5611315609376033, 0.4061833868685522]",[1.14683145 0.03162239 0.9999    ],[0.69563617 0.61243425 0.73302856 0.58765146],[0.41705996 0.07153405 0.51009092 0.00131508],253.01825901426665,512.0365180285332,524.0109116698573
322,"[0.39167178328161495, 0.14503730742566268, 0.9587971856871214]",[1.04540559 0.00188167 0.9999    ],[0.86933629 0.86382648 0.87358717 0.87273802],[0.29929008 0.11134669 0.48726009 0.10210315],267.0673663124499,540.1347326248998,552.1091262662237
323,"[1.7046345737199118, 0.046272723498404576, 0.2518305356630354]",[2.07927615 0.01451547 0.68668197],[0.79598081 0.75300275 0.82820256 0.7552564 ],[0.42663145 0.07038987 0.49537458 0.00760411],219.59145355823108,445.18290711646216,457.1573007577861
324,"[3.6189027685862496, 0.2640614744486397, 0.09757204147529022]",[1.41461118 0.14576988 0.9999    ],[0.3519031  0.79332087 0.61739205 0.96352051],[2.64849530e-02 5.52497040e-09 9.73515036e-01 5.52497040e-09],170.5014207533558,347.0028415067116,358.97723514803556
325,"[1.4028473373196915, 0.44112325312996725, 0.8706451286452708]",[2.09477728 0.00219333 0.79135792],[0.36077824 0.33229173 0.35126727 0.33051081],[0.34425012 0.16855147 0.24386671 0.24333169],256.5983727783412,519.1967455566823,531.1711391980062
326,"[1.2008543192804966, 0.8457259378186318, 0.34865510256431087]",[2.40866479 0.16281338 0.97102291],[0.57742985 0.47508174 0.74975654 0.50452464],[6.46243815e-01 2.76160173e-10 3.53756184e-01 2.76160173e-10],64.62916433749949,135.25832867499898,147.23272231632293
327,"[2.547049778659159, 0.4527801738966829, 0.31673149961102315]",[1.47255133 0.19348315 0.23076683],[0.54768963 0.18771674 0.91552304 0.02017237],[3.83531838e-01 1.09751613e-02 6.05492871e-01 1.30077767e-07],203.83187518172696,413.6637503634539,425.63814400477787
328,"[3.145648585442586, 0.33168585723041577, 0.7831977281270655]",[1.15559325 0.01533719 0.09885427],[0.84446976 0.75689536 0.89666013 0.70779966],[0.26923914 0.12345155 0.59842624 0.00888307],269.5096904246296,545.0193808492592,556.9937744905831
329,"[1.5714596765482733, 0.15947990368398307, 0.10913322518321722]",[0.87131987 0.02795352 0.66710967],[0.60323338 0.51527478 0.67600731 0.48373791],[0.11672723 0.26744853 0.41470557 0.20111867],264.33960020604326,534.6792004120865,546.6535940534104
330,"[1.293006803542284, 0.28183582891481196, 0.5620354726647897]",[1.33714952 0.03170252 0.54756806],[0.80368351 0.91045342 0.91859595 0.91466971],[0.39742154 0.00254764 0.59748318 0.00254764],242.98569986273932,491.97139972547865,503.9457933668026
331,"[4.416556407149976, 0.977539701751299, 0.12597838784080798]",[1.00487035 0.02506689 0.9999    ],[0.70454141 0.67627428 0.75435661 0.38876962],[0.62095749 0.06278554 0.1626758  0.15358118],256.1755189568979,518.3510379137958,530.3254315551197
332,"[3.3265463804017723, 0.7858468128803628, 0.17032520197996368]",[1.19530073e+00 1.01628624e-01 2.48098059e-04],[0.59475931 0.57623588 0.76839588 0.39559921],[0.26290686 0.22109875 0.33072345 0.18527094],247.4726482816245,500.945296563249,512.9196902045729
333,"[2.3635705843128036, 0.39774222523210756, 0.029068361897931647]",[1.53559547 0.00417869 0.93390392],[0.54641054 0.50202081 0.58441063 0.51954199],[0.24719605 0.15833623 0.52242319 0.07204452],257.7352466758368,521.4704933516736,533.4448869929975
334,"[1.5884109664534787, 0.07816026329010307, 0.1716913597349093]",[1.21996004 0.06585147 0.9999    ],[0.5625464  0.49962724 0.95750354 0.50950811],[0.14062752 0.25266758 0.50350408 0.10320082],238.27764207621863,482.55528415243725,494.5296777937612
335,"[1.9445884212454496, 0.9377023192838561, 0.6978544194456757]",[3.49698932e+00 2.71878067e-04 9.73949400e-01],[0.93610355 0.9402295  0.94128203 0.93217005],[0.56451483 0.0428063  0.21907461 0.17360426],228.60835540268192,463.21671080536385,475.1911044466878
336,"[2.5464745110514704, 0.3500809550664335, 0.16916370459346816]",[1.65975047 0.01469848 0.95687252],[0.18130284 0.29139286 0.50375981 0.17167314],[0.01811295 0.42629102 0.53124669 0.02434935],207.71253644382543,421.42507288765086,433.3994665289748
337,"[4.784835268174912, 0.1311143011391028, 0.013287324631703379]",[1.52236955e+00 2.92728814e-04 9.85830514e-01],[0.14385375 0.14166306 0.14616038 0.14064904],[0.24947408 0.20866142 0.40678092 0.13508357],258.58549472659337,523.1709894531867,535.1453830945106
338,"[4.414728070498101, 0.9361593859909821, 0.7607269149292174]",[4.36112062e+00 9.58120139e-04 8.96578860e-01],[0.19477537 0.16809802 0.20079451 0.16736677],[0.44390167 0.04617941 0.49117087 0.01874806],171.04132427286044,348.0826485457209,360.05704218704483
339,"[3.6881676763517954, 0.03084705833815838, 0.9111433879213872]",[2.76261200e+00 7.18426275e-04 9.61842198e-01],[0.86374464 0.86015774 0.86460776 0.86287283],[0.19241329 0.19359394 0.55994864 0.05404414],243.83866889917232,493.67733779834464,505.6517314396686
340,"[4.426974772946839, 0.3673324501451022, 0.21219081508733578]",[0.75447182 0.30474004 0.97323825],[0.44312457 0.70036603 0.66295442 0.2774641 ],[3.43538108e-01 5.78830175e-01 2.33748031e-05 7.76083423e-02],261.8505681911503,529.7011363823005,541.6755300236244
341,"[4.077212838475263, 0.28362407179476706, 0.6086135323456777]",[7.12552288e-01 8.78314168e-01 1.00000000e-04],[1.05189902 0.58396744 0.42981888 0.28515021],[9.99976213e-01 5.21425711e-09 2.06002596e-15 2.37817542e-05],248.37916670812254,502.7583334162451,514.732727057569
342,"[3.6759351610408926, 0.3434846143900343, 0.4664588790145056]",[8.91564692e-01 9.71957531e-02 1.00000000e-04],[0.61400632 0.31302459 0.9017196  0.19215158],[0.25356233 0.19121049 0.45457959 0.10064759],259.5050172744657,525.0100345489313,536.9844281902552
343,"[2.6820220796249896, 0.9635993001624147, 0.2462631196177911]",[1.27043125 0.18425681 0.90482488],[0.71850819 0.39722718 0.72932994 0.40411051],[0.35069941 0.11624134 0.48429748 0.04876178],236.25305985677392,478.50611971354783,490.4805133548718
344,"[4.2112877672014015, 0.5913959734043838, 0.5387764172899365]",[1.56845015 0.05697175 0.8533875 ],[0.58788701 0.30740846 0.73689515 0.59063749],[0.17179527 0.23602463 0.57260486 0.01957523],218.6359276760108,443.2718553520216,455.24624899334555
345,"[1.788228567319328, 0.16124718085252038, 0.7515109131994732]",[2.69518915 0.00375967 0.78084532],[0.74598109 0.78063841 0.78600492 0.75902793],[0.4510579  0.01527869 0.50127818 0.03238523],235.22243723298502,476.44487446597003,488.419268107294
346,"[4.165919426212374, 0.058584940063386125, 0.9174437034400219]",[4.99990000e+00 3.06150634e-04 9.67814846e-01],[0.26804518 0.26506164 0.27101894 0.26325816],[0.35870879 0.15220149 0.40258497 0.08650475],146.6026999242374,299.2053998484748,311.1797934897988
347,"[3.3319621090129483, 0.42018657348434907, 0.9115819710151719]",[2.59427321e+00 1.22443606e-03 8.69468364e-01],[0.4582519  0.44266315 0.45752063 0.44891879],[0.38265986 0.06882171 0.40339472 0.14512372],252.80612244226117,511.61224488452234,523.5866385258463
348,"[4.333080491521196, 0.11697733687343521, 0.3362396619037284]",[1.6036901  0.06462128 0.96087992],[ 0.5201473  -0.24285472 -0.33667757  0.26605228],[4.35155301e-01 9.77634792e-02 2.65645724e-05 4.67054655e-01],158.5105039497602,323.0210078995204,334.99540154084434
349,"[0.7646197965769695, 0.2816613878665842, 0.09911426989038404]",[0.55625493 0.06867946 0.78139955],[0.49182819 0.34398302 0.77737561 0.33328176],[0.27774428 0.18853519 0.35460872 0.17911181],274.54551180544746,555.0910236108949,567.0654172522188
350,"[4.939951662562922, 0.19758179917692179, 0.9413155256715475]",[1.52585109 0.03664708 0.94538135],[0.31073195 0.26465572 0.58827792 0.06308807],[0.26635718 0.17480502 0.4135422  0.1452956 ],204.8279802314266,415.6559604628532,427.6303541041772
351,"[0.7737847820322958, 0.3863445172736169, 0.3816775114923405]",[1.95960689 0.02783051 0.88278621],[0.59323366 0.24089704 0.68321539 0.20054277],[0.50022307 0.00635332 0.4720996  0.02132401],151.64321374767735,309.2864274953547,321.26082113667866
352,"[2.9205125007108585, 0.17225691362386408, 0.08416575904043655]",[0.58234269 0.00762888 0.99989831],[1.52720441 1.38969178 1.4622517  1.47570283],[0.1595104  0.1595104  0.52146879 0.1595104 ],275.77036979126586,557.5407395825317,569.5151332238556
353,"[1.5786691068030698, 0.4261729206677361, 0.24707990766781804]",[1.65488767 0.00208045 0.98828525],[-0.41061301 -0.31662366 -0.28534237 -0.39827682],[0.00736184 0.49219544 0.44077256 0.05967015],215.67104077959345,437.3420815591869,449.31647520051087
354,"[3.6261382784660436, 0.8225967121148893, 0.9556924031268902]",[4.99990000e+00 3.39049375e-04 9.67097493e-01],[0.74335685 0.74668931 0.74533931 0.74668931],[0.3961364  0.02044481 0.56297399 0.02044481],114.12646106301872,234.25292212603745,246.2273157673614
355,"[3.3459337715540225, 0.028783608292050792, 0.40160069559612355]",[1.54606093e+00 1.00000000e-04 9.57371658e-01],[0.72283947 0.72152572 0.72328207 0.72119556],[0.3266498  0.12220978 0.46944794 0.08169249],272.79420036642625,551.5884007328525,563.5627943741764
356,"[2.5954838850433894, 0.2692798493523066, 0.3279692732863129]",[4.04820208e+00 1.00000000e-04 9.59160990e-01],[-0.1346534  -0.13765303 -0.13756952 -0.13629595],[0.40696185 0.12406693 0.08832665 0.38064457],248.82793850036998,503.65587700073996,515.6302706420639
357,"[0.662345383067006, 0.06735724116209192, 0.04203099463930893]",[1.38530225 0.00754052 0.99176543],[0.67560267 0.65312647 0.67146173 0.55235   ],[0.53066411 0.02777478 0.1226332  0.31892792],220.4342921098609,446.8685842197218,458.84297786104577
358,"[2.6687604768473374, 0.0784550940785225, 0.5520949643329957]",[1.60779354 0.02046527 0.97464495],[0.78076356 0.64334709 0.68923147 0.70145405],[0.52997895 0.02351798 0.4237837  0.02271938],218.91202237620993,443.82404475241987,455.7984383937438
359,"[4.3269636596476175, 0.7885117442682985, 0.4060497013405737]",[1.00628148 0.17131137 0.76450194],[0.68333446 0.15649107 0.87520562 0.1370589 ],[6.16788243e-01 4.78088946e-06 3.83176528e-01 3.04478747e-05],252.07892327683285,510.1578465536657,522.1322401949897
360,"[1.0632482603268576, 0.15151720484314224, 0.8490759238135357]",[1.52008237 0.20977373 0.09437481],[0.60851978 0.33218678 0.85876872 0.08311937],[2.54104628e-03 2.19861097e-01 7.77597857e-01 1.84960147e-13],180.77409490123497,367.54818980246995,379.5225834437939
361,"[1.8913361585192259, 0.5978246163763528, 0.9230566468521587]",[1.2108631  0.31143561 0.24802767],[0.3466702  0.1142656  0.67907225 0.13619358],[3.48761407e-01 5.44964245e-06 6.51115317e-01 1.17826838e-04],221.08756795972604,448.1751359194521,460.14952956077605
362,"[1.5883852455533531, 0.2028407671109476, 0.9357099872940405]",[3.68591656e-01 1.35350836e-01 1.00000000e-04],[0.858823   0.35216737 0.8964864  0.21331546],[4.45224083e-01 8.08052031e-03 5.46358659e-01 3.36737354e-04],275.1945225676704,556.3890451353408,568.3634387766647
363,"[3.692612788249169, 0.01429660643794582, 0.30637690106857995]",[0.88480575 0.04422482 0.9999    ],[0.58612864 0.54903917 0.82813416 0.45350827],[0.32423463 0.12040509 0.40917156 0.14618872],256.6948231429423,519.3896462858846,531.3640399272085
364,"[4.736287914701705, 0.22532566877903976, 0.8264333564798454]",[2.18655062 0.00517298 0.85989118],[0.40439963 0.36029181 0.45606896 0.35714449],[0.29982059 0.16309788 0.5178285  0.01925304],222.24106198593984,450.4821239718797,462.45651761320363
365,"[3.6073478367908565, 0.08732116904706126, 0.6648143154021598]",[4.9999     0.08573253 0.47847846],[1.36220088 0.43330203 0.82923847 1.36220088],[1.84204583e-05 8.02597763e-03 9.91937181e-01 1.84204583e-05],102.92323166418272,211.84646332836545,223.8208569696894
366,"[2.8956695252269036, 0.49223460141810454, 0.24655672568787454]",[0.7563507  0.0444603  0.91390468],[0.84390882 0.40828157 0.76567255 0.53222478],[0.37645217 0.01849639 0.31376649 0.29128495],269.0909674598754,544.1819349197508,556.1563285610747
367,"[3.188310374815281, 0.3981126861277284, 0.692353738693938]",[1.96743579 0.10115496 0.93737979],[0.71833994 0.77266127 0.77266127 0.05117484],[9.12834804e-01 7.29420063e-07 7.29420063e-07 8.71637368e-02],114.3815585548996,234.7631171097992,246.73751075112315
368,"[3.2482114630197305, 0.9728205354966543, 0.4917185633596787]",[0.88243613 0.57788691 0.9999    ],[0.47275782 0.01655647 0.34828332 0.60949889],[3.33249399e-01 1.27166083e-25 6.66075396e-01 6.75204636e-04],244.71268990952493,495.42537981904985,507.3997734603738
369,"[0.6005695639030074, 0.11336598088539815, 0.0865291068221286]",[1.23763399 0.14140226 0.07971827],[0.79966598 0.39402281 0.71154064 0.32229853],[2.83274573e-01 4.66828455e-04 7.16257627e-01 9.71839266e-07],234.9791917870831,475.9583835741662,487.93277721549015
370,"[2.9960152395682718, 0.11423153052085144, 0.7674442924633988]",[2.46681143e+00 7.64766144e-04 9.85193555e-01],[0.62927788 0.62575199 0.62517505 0.62550126],[0.52821076 0.0338214  0.42121239 0.01675545],165.0882890998686,336.1765781997372,348.15097184106116
371,"[0.8171153395866818, 0.6172541068370263, 0.7916109638445138]",[1.36418923 0.30459805 0.82788031],[0.85561158 0.1217978  0.91724759 0.13706979],[7.54660243e-04 1.22834725e-01 8.76410595e-01 2.00595072e-08],182.9977481444453,371.9954962888906,383.96988993021455
372,"[0.3332944067638808, 0.8316667850621529, 0.7651408141322148]",[0.74581329 0.04887167 0.49816829],[0.74921569 0.9335981  0.86215585 0.58547816],[5.21239021e-01 3.97482678e-04 4.71711903e-01 6.65159331e-03],270.7594219504357,547.5188439008714,559.4932375421953
373,"[1.0242148316799802, 0.9546452730697355, 0.46053546381710564]",[1.57029662 0.05724438 0.9594604 ],[0.64219113 0.9674948  0.83638211 1.07438717],[5.85670760e-01 1.58154438e-04 4.14012931e-01 1.58154438e-04],202.35602794795935,410.7120558959187,422.68644953724265
374,"[0.21226044356002868, 0.1498574839640521, 0.10444033759561594]",[1.23054734 0.1118096  0.9999    ],[0.35263782 0.3342105  0.35263782 0.28180117],[1.68852659e-07 5.49998317e-01 1.68852659e-07 4.50001345e-01],219.23247539095257,444.46495078190515,456.4393444232291
375,"[0.6417159452223657, 0.29847817368715085, 0.5377129157877903]",[2.41615085e+00 1.00000000e-04 8.97695513e-01],[0.27315726 0.27260633 0.2739976  0.27196767],[0.31593471 0.21060058 0.39472845 0.07873627],272.9920946666375,551.984189333275,563.9585829745989
376,"[4.900783856244623, 0.13362372680109996, 0.026509106696847324]",[0.64381608 0.95584538 0.9999    ],[ 0.02693347  0.68510886  0.61809261 -0.12350817],[3.13476116e-10 4.22887589e-02 9.57711241e-01 4.52991348e-21],254.25446046814002,514.50892093628,526.483314577604
377,"[4.07953482691675, 0.5056757072202559, 0.07854596666205162]",[8.28557161e-01 3.89712505e-01 1.95614677e-04],[0.63598963 0.3941319  0.97512955 0.43240825],[3.39816030e-01 4.37181146e-02 6.16465855e-01 5.86074815e-12],257.58213143165835,521.1642628633167,533.1386565046406
378,"[0.6373353365027014, 0.7191954543197111, 0.4436603860561119]",[1.32336120e+00 6.99559817e-04 9.99900000e-01],[0.67936213 0.66957646 0.68724685 0.67606891],[0.03765459 0.26958186 0.65516262 0.03760093],232.78549405116738,471.57098810233475,483.5453817436587
379,"[1.6229685998023164, 0.46363020220546725, 0.3996426442176473]",[0.84967186 0.09741019 0.9999    ],[0.86511195 0.57752325 0.86448059 0.38192653],[0.3089012  0.30230706 0.28197688 0.10681486],265.0626020204094,536.1252040408187,548.0995976821426
380,"[3.831460005517492, 0.3010344245429703, 0.011111897662376372]",[0.83758042 0.0832818  0.9999    ],[0.52236347 0.48460819 0.60639457 0.65203343],[0.2544643  0.0044637  0.49914297 0.24192903],263.4658076274417,532.9316152548834,544.9060088962073
381,"[3.213428626314075, 0.9665370406635041, 0.8163607877321668]",[1.05150106 0.22319469 0.04705973],[0.45517273 0.03191082 0.9921787  0.27386349],[0.445837   0.03854295 0.16326178 0.35235827],249.28944847123267,504.57889694246535,516.5532905837892
382,"[0.7219435391631476, 0.9221196026229942, 0.5956484718617401]",[1.42438237 0.12990135 0.9999    ],[0.85794026 0.89250233 0.79438173 0.89250233],[4.04869952e-01 1.90793152e-08 5.95130010e-01 1.90793152e-08],182.5737730863942,371.1475461727884,383.12193981411235
383,"[1.8428058678724546, 0.16907832937956627, 0.47493766643580626]",[1.4918191  0.06069117 0.9999    ],[0.60196081 0.20489258 0.85299072 0.25766775],[0.36201474 0.04963404 0.54342425 0.04492697],184.71795670164803,375.43591340329607,387.41030704462
384,"[4.95509250547106, 0.3093796015352879, 0.4552870839505814]",[3.86432112e+00 1.00000000e-04 9.94548389e-01],[0.55292275 0.55251699 0.55329056 0.55217655],[0.430942   0.06135777 0.36955383 0.13814641],201.5321196438079,409.0642392876158,421.03863292893976
385,"[1.1852911364397143, 0.0358557170281872, 0.5773314180426335]",[1.59229118 0.00961958 0.9999    ],[0.54684337 0.47574852 0.61151215 0.47542936],[0.42849427 0.04406785 0.50513512 0.02230276],230.15827058138873,466.31654116277747,478.2909348041014
386,"[3.3734412190997403, 0.47798219243972867, 0.7180161926809465]",[0.97471758 0.05942743 0.9999    ],[0.53699599 0.33953094 0.29166088 0.2598525 ],[0.24098433 0.26127088 0.08097963 0.41676517],261.3724734722725,528.744946944545,540.7193405858688
387,"[3.684853344951919, 0.5036601358582872, 0.24099312700831113]",[1.30601802 0.27132752 0.0026264 ],[ 0.8208684   0.15838743  0.56050542 -0.12094027],[4.36133520e-01 1.51519953e-03 5.62351281e-01 6.24831771e-13],216.44467595807603,438.88935191615207,450.863745557476
388,"[4.385502060871245, 0.7580614407110351, 0.4830912992090514]",[2.06714325e-01 1.08314015e-01 1.00000000e-04],[0.73387553 0.40909157 0.61788354 0.26919242],[6.15370290e-01 1.40492197e-01 2.44017423e-01 1.20089543e-04],276.29285683124624,558.5857136624925,570.5601073038164
389,"[4.972127206229795, 0.2073752599885676, 0.0362410727134816]",[1.3181275  0.14056594 0.9999    ],[0.66898966 0.1682865  0.69517758 0.01491798],[4.57950741e-01 1.65038505e-04 5.41884127e-01 9.41284752e-08],199.7096864693633,405.4193729387266,417.39376658005057
390,"[1.9823072560814872, 0.9912660402883531, 0.9545884898478271]",[1.33283016 0.02308327 0.61796165],[0.77572902 0.89790717 0.7977113  0.90034907],[0.47766322 0.0047048  0.51292718 0.0047048 ],244.46573892413073,494.93147784826147,506.9058714895854
391,"[1.4481607915730697, 0.9111281722625947, 0.6318498791845405]",[0.68362046 0.0305587  0.80138643],[0.88929418 0.65764574 0.92188758 0.79388792],[0.19106635 0.29500633 0.50939746 0.00452986],271.6873930906714,549.3747861813428,561.3491798226667
392,"[3.2194495045128098, 0.3690066481792338, 0.25200379001883944]",[3.01211522e+00 1.00000000e-04 9.56821121e-01],[0.02474497 0.02532529 0.02474798 0.02535515],[0.13963839 0.37651565 0.12906195 0.35478401],268.07859045954376,542.1571809190875,554.1315745604114
393,"[0.013719175621672337, 0.1724829627010559, 0.1410236907708113]",[1.83377007e-01 1.41129799e-01 1.00000000e-04],[0.75260945 0.19215804 0.81475598 0.21682578],[2.99634690e-01 3.40844323e-03 6.96659244e-01 2.97623716e-04],276.23173157395763,558.4634631479153,570.4378567892392
394,"[2.85516270088656, 0.39497185183038086, 0.8028411414224047]",[2.28173104 0.16602297 0.8679491 ],[ 0.84170301  0.04272969  0.67823697 -0.02284459],[6.91247842e-01 9.02081455e-11 3.08752158e-01 9.02081455e-11],64.06035468130803,134.12070936261605,146.09510300394
395,"[4.703004940058771, 0.5946545353105446, 0.3336205629253826]",[2.32315032e+00 1.32801211e-03 9.98470286e-01],[0.27455774 0.24574731 0.28417194 0.2420332 ],[0.4267365  0.06906632 0.49587559 0.00832158],103.52945961814294,213.05891923628587,225.03331287760983
396,"[0.3736146476942217, 0.08455678265181937, 0.46587546221622994]",[0.87441007 0.09034152 0.9999    ],[0.51440398 0.54884021 0.6562596  0.24805681],[0.25511894 0.33178808 0.22438141 0.18871156],269.28248670122343,544.5649734024469,556.5393670437708
397,"[3.7053601157010183, 0.30672412471061433, 0.9814526803861432]",[1.61203538e+00 2.77425773e-01 1.00000000e-04],[ 0.48807133  0.3089292   0.78588307 -0.01389911],[1.67842784e-01 5.79578711e-18 8.32157216e-01 5.79578711e-18],164.17713975601012,334.35427951202024,346.3286731533442
398,"[0.09455681976665622, 0.7208498709779031, 0.5460797389437521]",[1.55411707 0.08240768 0.9999    ],[0.73477722 0.1907767  0.72582422 0.053497  ],[5.18427894e-01 1.07988994e-03 4.80212109e-01 2.80106679e-04],191.64113505307066,389.2822701061413,401.25666374746527
399,"[0.4573945695107166, 0.0652912690003435, 0.28965557551551535]",[1.62748641e+00 1.00000000e-04 9.81184814e-01],[0.40976742 0.40907044 0.41009954 0.40879379],[0.30297057 0.1971852  0.33303953 0.16680471],269.17811844770785,544.3562368954157,556.3306305367396
400,"[3.7924057315875896, 0.2809427448482285, 0.6625275647044143]",[4.99990000e+00 5.14978764e-04 7.70405261e-01],[0.55333288 0.54722114 0.55641136 0.54755941],[0.39110857 0.07151005 0.47985363 0.05752776],203.98533918516782,413.97067837033563,425.9450720116596
401,"[1.9311915372429385, 0.962657861268854, 0.42450657813404485]",[0.97855575 0.00119529 0.97724645],[0.67123148 0.66441    0.67754693 0.65928133],[0.35433765 0.09293477 0.40738131 0.14534627],273.5033824779963,553.0067649559926,564.9811585973165
402,"[3.1301921518811326, 0.10678802144128609, 0.7238902083380306]",[3.29809637 0.00651129 0.28116652],[0.16617562 0.17035101 0.11577689 0.12574227],[0.21781704 0.36938121 0.07321828 0.33958347],212.31243303816305,430.6248660763261,442.59925971765006
403,"[1.1904767304951616, 0.7795039225813151, 0.16885329452156403]",[5.73501861e-01 6.04606087e-01 3.30358767e-04],[0.94216191 0.18331333 0.50819749 0.24523036],[8.64186343e-01 1.18956310e-09 1.35813656e-01 2.85547680e-15],264.9858892195995,535.971778439199,547.946172080523
404,"[2.0699089706504727, 0.22067021133605275, 0.27435271148576484]",[1.00884668 0.00852328 0.76443806],[0.4138664  0.3280478  0.39453699 0.30424986],[0.35281442 0.16720787 0.3036024  0.17637531],273.4049462041061,552.8098924082122,564.7842860495361
405,"[1.0241946909712099, 0.7660355020418547, 0.8338598733514488]",[1.69546776e+00 2.39407588e-04 9.99900000e-01],[0.76835063 0.76815871 0.77005336 0.76862266],[0.2506453  0.09609235 0.6343167  0.01894566],170.07537240864067,346.15074481728135,358.1251384586053
406,"[1.6009064409633993, 0.6779731828668267, 0.04637262134255505]",[2.42586647e+00 1.00000000e-04 9.84410543e-01],[0.91207654 0.91135304 0.91239371 0.91269171],[0.07110888 0.21404056 0.67930678 0.03554377],253.52228016312728,513.0445603262546,525.0189539675785
407,"[4.573879357643768, 0.9605512457135992, 0.8388358653505843]",[3.82148659 0.01258748 0.66360056],[0.58056543 0.43152524 0.6164081  0.43702502],[0.49366919 0.00473748 0.49685584 0.00473748],93.87859459842716,193.7571891968543,205.73158283817827
408,"[2.5228146837948637, 0.11116183207564037, 0.9313210522699394]",[4.97973556e+00 1.56714765e-04 9.98547380e-01],[-0.07530294 -0.07030854 -0.07530294 -0.07120389],[0.00953212 0.50004557 0.00953212 0.48089019],55.634258225574236,117.26851645114847,129.2429100924724
409,"[1.9839324349264063, 0.15930219758476913, 0.05194014378733595]",[1.21102528 0.0487285  0.99756873],[0.72823871 0.64378576 0.71445046 0.53567029],[0.4670835  0.0270052  0.50536299 0.0005483 ],243.84970724219727,493.69941448439454,505.6738081257185
410,"[4.214012189122631, 0.5695585456623166, 0.6775243531301597]",[1.45832018 0.04254445 0.9999    ],[0.70389255 0.62726982 0.7609298  0.4904589 ],[3.95502931e-01 4.25886322e-03 5.99864393e-01 3.73812858e-04],215.02231965044092,436.04463930088184,448.0190329422058
411,"[0.012388835034432076, 0.2739505223028331, 0.6238806852299037]",[1.3571075  0.03664669 0.9999    ],[0.50009108 0.20031063 0.65724033 0.10840532],[0.40709785 0.095595   0.28516987 0.21213728],214.20239897274857,434.40479794549714,446.3791915868211
412,"[3.752847722199807, 0.36642521919213117, 0.6451128651387971]",[1.68664679e+00 1.00000000e-04 9.89134376e-01],[0.00997333 0.00927342 0.0106817  0.00850962],[0.28851881 0.24031128 0.32696248 0.14420744],254.8224955838323,515.6449911676646,527.6193848089886
