Subnum,Condition,Phase,Option,Value,err,abs_err,BestOption,Confidence,CA_diff,CA_diff_normalized,Value_normalized,BestOption_CA,training_accuracy
106,Frequency,6,D,0.65,0.4,0.4,0.55,5.0,0.21999999999999997,0.7655860349127183,0.8104738154613467,0.8,0.6
107,Baseline,6,D,0.3,0.04999999999999999,0.04999999999999999,0.7,3.0,0.0,0.0,0.08823529411764705,0.05,0.6666666666666666
107,Frequency,6,D,0.3,0.04999999999999999,0.04999999999999999,0.7,3.0,0.30000000000000004,0.3116883116883117,0.11688311688311687,0.2,0.6416666666666666
108,Baseline,6,D,0.2,-0.04999999999999999,0.04999999999999999,0.85,3.0,-0.09999999999999998,-0.2857142857142856,0.1428571428571429,1.0,0.925
108,Frequency,6,D,0.0,-0.25,0.25,0.9,1.0,-0.10000000000000009,-0.26262626262626276,0.0,0.0,0.8666666666666667
109,Baseline,6,D,-0.25,-0.5,0.5,0.8,7.0,0.0,0.0,-0.2413793103448276,1.0,0.8999999999999999
109,Frequency,6,D,0.0,-0.25,0.25,1.0,,0.0,,,0.95,0.8666666666666666
111,Baseline,6,D,0.2,-0.04999999999999999,0.04999999999999999,0.4,3.0,-0.55,-0.09625668449197866,0.12834224598930483,0.0,0.475
111,Frequency,6,D,1.0,0.75,0.75,0.55,5.0,-0.13000000000000006,-0.1547169811320755,0.9433962264150942,0.95,0.5833333333333334
113,Baseline,6,D,0.59,0.33999999999999997,0.33999999999999997,0.75,6.0,0.9,0.42228739002932547,0.41524926686217006,0.3,0.7416666666666667
113,Frequency,6,D,0.69,0.43999999999999995,0.43999999999999995,0.25,4.0,-1.1,-0.6128133704735377,0.3844011142061281,0.05,0.2499999999999999
114,Baseline,6,D,0.21,-0.04000000000000001,0.04000000000000001,0.5,1.0,-0.5,-0.36900369003690037,0.15498154981549814,0.45,0.425
114,Frequency,6,D,0.34,0.09000000000000002,0.09000000000000002,0.6,1.0,0.08000000000000007,0.05280528052805289,0.22442244224422445,0.25,0.6333333333333333
116,Baseline,6,D,0.3,0.04999999999999999,0.04999999999999999,0.6,2.0,0.19999999999999996,0.41095890410958913,0.0821917808219178,0.5,0.6
116,Frequency,6,D,0.2,-0.04999999999999999,0.04999999999999999,0.4,3.0,-0.20000000000000007,0.04705882352941171,0.14117647058823532,0.65,0.5333333333333333
117,Baseline,6,D,0.2,-0.04999999999999999,0.04999999999999999,0.65,2.0,0.65,1.617391304347826,0.13913043478260867,1.0,0.6583333333333333
117,Frequency,6,D,0.2,-0.04999999999999999,0.04999999999999999,1.0,2.0,-0.30000000000000004,-0.5810055865921788,0.08938547486033518,0.2,0.9333333333333332
118,Baseline,6,D,0.2,-0.04999999999999999,0.04999999999999999,1.0,1.0,0.12,0.27586206896551724,0.2298850574712644,0.8,0.9083333333333332
118,Frequency,6,D,0.3,0.04999999999999999,0.04999999999999999,0.9,1.0,0.09999999999999998,0.09999999999999998,0.3,0.2,0.9166666666666666
119,Baseline,6,D,0.3,0.04999999999999999,0.04999999999999999,0.75,4.0,-0.19999999999999996,-0.18181818181818177,0.1212121212121212,0.0,0.6583333333333333
119,Frequency,6,D,0.1,-0.15,0.15,0.2,8.0,0.0,-0.45161290322580633,0.12903225806451613,0.0,0.5166666666666667
120,Baseline,6,D,0.3,0.04999999999999999,0.04999999999999999,0.4,2.0,0.39999999999999997,0.09999999999999998,0.6,0.05,0.3666666666666666
120,Frequency,6,D,0.8,0.55,0.55,0.55,2.0,-0.10000000000000009,-0.07142857142857151,0.5714285714285715,0.55,0.5666666666666667
121,Baseline,6,D,0.05,-0.2,0.2,0.45,3.0,-0.45000000000000007,-0.8517200474495847,0.03558718861209964,0.75,0.5166666666666666
121,Frequency,6,D,0.55,0.30000000000000004,0.30000000000000004,0.35,2.0,-0.25,-0.17261219792865368,0.25316455696202533,0.15,0.4499999999999999
123,Baseline,6,D,0.26,0.010000000000000009,0.010000000000000009,0.65,6.0,-0.07999999999999996,-0.05882352941176472,0.19117647058823534,0.15,0.475
123,Frequency,6,D,0.34,0.09000000000000002,0.09000000000000002,0.3,6.0,-0.10999999999999999,-0.09128630705394192,0.3385892116182572,0.05,0.4833333333333333
124,Baseline,6,D,-0.5,-0.75,0.75,0.85,2.0,0.0,0.0,-0.23529411764705882,0.4,0.75
124,Frequency,6,D,0.3,0.04999999999999999,0.04999999999999999,0.7,2.0,0.7,0.7999999999999999,0.17142857142857143,0.4,0.8416666666666666
125,Baseline,6,D,0.47,0.21999999999999997,0.21999999999999997,0.35,1.0,0.89,0.7035573122529644,0.37154150197628455,0.3,0.4
125,Frequency,6,D,1.0,0.75,0.75,0.55,2.0,-0.17999999999999994,-0.09473684210526312,1.0526315789473684,0.6,0.5916666666666667
126,Baseline,6,D,0.63,0.38,0.38,0.7,3.0,0.5499999999999999,0.30825958702064893,0.27876106194690264,0.6,0.9333333333333332
126,Frequency,6,D,0.66,0.41000000000000003,0.41000000000000003,0.8,1.0,-0.35,-0.2903930131004367,0.14410480349344978,0.45,0.5666666666666667
128,Baseline,6,D,0.5,0.25,0.25,0.7,9.0,-0.19999999999999996,-0.1333333333333333,0.3333333333333333,0.0,0.6166666666666667
128,Frequency,6,D,0.6,0.35,0.35,0.85,10.0,-0.35,-0.23728813559322026,0.4067796610169492,0.95,0.6
129,Baseline,6,D,0.45,0.2,0.2,0.75,6.0,0.04999999999999993,0.0576923076923076,0.34615384615384615,0.4,0.7416666666666667
129,Frequency,6,D,0.5,0.25,0.25,0.75,3.0,0.39,0.1032448377581121,0.22123893805309733,0.55,0.5333333333333332
130,Frequency,6,D,1.0,0.75,0.75,0.45,1.0,-1.2,-1.0909090909090908,0.30303030303030304,0.1,0.6333333333333333
131,Baseline,6,D,0.79,0.54,0.54,0.5,6.0,0.22000000000000008,-0.19176029962546814,0.7101123595505618,0.4,0.5333333333333333
131,Frequency,6,D,0.45,0.2,0.2,0.55,2.0,0.39999999999999997,0.6909090909090909,0.2181818181818182,0.6,0.5
132,Baseline,6,D,0.3,0.04999999999999999,0.04999999999999999,0.45,6.0,0.45,0.5142857142857142,0.3428571428571428,0.55,0.4666666666666667
132,Frequency,6,D,0.63,0.38,0.38,0.4,7.0,-0.6000000000000001,-0.5213613323678493,0.6386676321506155,0.35,0.55
136,Frequency,6,D,1.2,0.95,0.95,0.0,1.0,0.0,0.0,1.2,0.0,0.1833333333333333
137,Baseline,6,D,0.45,0.2,0.2,0.6,3.0,-0.10999999999999988,-0.6545226130653266,0.16959798994974878,0.2,0.5999999999999999
137,Frequency,6,D,0.76,0.51,0.51,0.0,5.0,-0.34,-0.30685920577617326,0.6859205776173285,1.0,0.0583333333333333
138,Baseline,6,D,0.45,0.2,0.2,0.7,1.0,-0.4,-0.29850746268656714,0.06716417910447763,0.45,0.6499999999999999
138,Frequency,6,D,0.44,0.19,0.19,0.8,5.0,0.0,0.0,0.3308270676691729,0.45,0.5583333333333333
139,Baseline,6,D,1.25,1.0,1.0,0.65,2.0,0.33,0.29596412556053814,0.5605381165919282,0.45,0.65
139,Frequency,6,D,1.23,0.98,0.98,0.4,4.0,0.0,0.08122312470138557,1.175346392737697,0.55,0.3833333333333333
140,Baseline,6,D,0.1,-0.15,0.15,0.3,3.0,-0.5,-0.20833333333333337,0.12500000000000003,0.5,0.4666666666666667
140,Frequency,6,D,0.45,0.2,0.2,0.65,3.0,0.5,0.6211180124223601,0.3354037267080745,1.0,0.5416666666666666
141,Baseline,6,D,0.4,0.15000000000000002,0.15000000000000002,0.35,2.0,0.12000000000000001,0.0,1.4285714285714286,0.6,0.4166666666666666
142,Baseline,6,D,0.3,0.04999999999999999,0.04999999999999999,0.45,7.0,0.78,1.0738060781476122,0.30390738060781475,0.45,0.3833333333333333
142,Frequency,6,D,0.0,-0.25,0.25,0.5,4.0,-0.4,-0.8247422680412371,0.0,0.4,0.5166666666666666
144,Baseline,6,D,0.4,0.15000000000000002,0.15000000000000002,0.65,1.0,-0.6000000000000001,-0.35294117647058826,0.23529411764705885,0.8,0.5416666666666666
144,Frequency,6,D,0.1,-0.15,0.15,0.95,4.0,-0.5,-0.588235294117647,0.11764705882352941,0.05,0.7749999999999999
145,Baseline,6,D,0.1,-0.15,0.15,1.0,5.0,-0.10000000000000009,0.23899371069182396,0.06289308176100629,0.15,0.8166666666666667
145,Frequency,6,D,0.1,-0.15,0.15,1.0,5.0,0.0,0.0,0.09090909090909091,0.85,0.8416666666666666
146,Baseline,6,D,0.4,0.15000000000000002,0.15000000000000002,0.5,5.0,-0.3,-0.39999999999999997,0.5333333333333333,0.4,0.675
146,Frequency,6,D,0.6,0.35,0.35,0.6,3.0,-0.29999999999999993,-0.3157894736842104,0.631578947368421,0.35,0.5
147,Baseline,6,D,-0.2,-0.45,0.45,0.55,7.0,-0.10000000000000009,-0.8571428571428571,-0.33333333333333337,0.05,0.5583333333333333
147,Frequency,6,D,0.3,0.04999999999999999,0.04999999999999999,0.75,4.0,0.25,0.3255813953488371,0.22325581395348837,1.0,0.65
148,Baseline,6,D,1.39,1.14,1.14,0.6,1.0,0.019999999999999962,0.013114754098360631,0.9114754098360656,0.5,0.6416666666666666
149,Baseline,6,D,0.5,0.25,0.25,0.55,4.0,-0.8,-0.6477732793522267,0.8097165991902834,0.5,0.625
149,Frequency,6,D,1.0,0.75,0.75,0.45,1.0,-0.26,-0.4697986577181208,0.2684563758389261,0.1,0.15
150,Baseline,6,D,1.0,0.75,0.75,0.5,1.0,-0.56,-0.2786069651741293,0.49751243781094523,0.3,0.5
150,Frequency,6,D,0.24,-0.010000000000000009,0.010000000000000009,0.6,2.0,0.09999999999999998,0.05102040816326531,0.12244897959183673,0.4,0.5333333333333333
151,Baseline,6,D,0.0,-0.25,0.25,0.35,9.0,0.25,0.3225806451612903,0.0,1.0,0.5666666666666667
151,Frequency,6,D,0.0,-0.25,0.25,1.0,9.0,0.0,0.0,0.0,0.1,0.8166666666666667
154,Baseline,6,D,0.3,0.04999999999999999,0.04999999999999999,0.6,9.0,0.20000000000000007,0.213903743315508,0.2887700534759358,0.3,0.4666666666666666
154,Frequency,6,D,0.38,0.13,0.13,0.9,5.0,0.20000000000000007,0.5217391304347827,0.23602484472049692,0.1,0.7499999999999999
155,Baseline,6,D,0.45,0.2,0.2,0.4,7.0,0.30000000000000004,0.29916897506925216,0.3490304709141274,0.95,0.4833333333333333
155,Frequency,6,D,0.5,0.25,0.25,0.4,5.0,0.0,0.0,0.5263157894736842,0.0,0.4166666666666666
156,Baseline,6,D,0.1,-0.15,0.15,0.6,2.0,0.6,0.6,0.1,0.7,0.6499999999999999
156,Frequency,6,D,0.2,-0.04999999999999999,0.04999999999999999,0.6,2.0,-0.7,-0.5833333333333331,0.16666666666666666,0.5,0.65
157,Baseline,6,D,0.3,0.04999999999999999,0.04999999999999999,0.55,3.0,-0.30000000000000004,0.6799999999999999,0.36,0.6,0.5833333333333334
157,Frequency,6,D,0.4,0.15000000000000002,0.15000000000000002,0.85,5.0,0.19999999999999996,0.19047619047619047,0.38095238095238093,0.95,0.8833333333333333
159,Baseline,6,D,0.4,0.15000000000000002,0.15000000000000002,0.75,2.0,0.0,0.0,0.14545454545454548,0.7,0.7333333333333334
159,Frequency,6,D,0.2,-0.04999999999999999,0.04999999999999999,0.5,3.0,-0.30000000000000004,-0.4242424242424243,0.09090909090909093,0.15,0.5666666666666667
160,Baseline,6,D,0.9,0.65,0.65,0.35,10.0,-0.9,-1.0,1.0,0.0,0.5166666666666666
161,Baseline,6,D,0.3,0.04999999999999999,0.04999999999999999,0.5,6.0,0.30000000000000004,0.24561403508771928,0.21052631578947364,0.0,0.5
161,Frequency,6,D,0.6,0.35,0.35,1.0,7.0,-0.09999999999999998,-0.17543859649122795,0.49122807017543857,0.5,0.8583333333333333
163,Baseline,6,D,0.85,0.6,0.6,0.7,8.0,0.20999999999999996,0.09213587715216381,0.6328524895300139,0.25,0.6499999999999999
163,Frequency,6,D,0.39,0.14,0.14,0.05,7.0,-0.09999999999999998,-0.17468541820873418,0.40414507772020725,0.55,0.0666666666666666
166,Baseline,6,D,-0.23,-0.48,0.48,0.5,10.0,-0.13,-0.26490066225165565,-0.30463576158940403,0.95,0.5
166,Frequency,6,D,0.68,0.43000000000000005,0.43000000000000005,0.5,10.0,-0.7600000000000001,-0.5333333333333333,0.47719298245614034,0.35,0.55
167,Baseline,6,D,0.3,0.04999999999999999,0.04999999999999999,0.45,6.0,0.30000000000000004,0.24,0.288,0.8,0.4916666666666667
167,Frequency,6,D,0.1,-0.15,0.15,0.55,2.0,-0.5,-0.7142857142857143,0.14285714285714285,0.85,0.5833333333333333
168,Baseline,6,D,0.6,0.35,0.35,0.85,4.0,-0.09999999999999998,-0.2178217821782179,0.4752475247524752,0.55,0.7833333333333333
168,Frequency,6,D,0.7,0.44999999999999996,0.44999999999999996,0.9,5.0,0.20000000000000007,0.03418803418803418,0.5982905982905983,0.15,0.7166666666666666
169,Baseline,6,D,0.58,0.32999999999999996,0.32999999999999996,0.45,1.0,-0.6799999999999999,-1.0727681920480119,0.08702175543885969,0.0,0.4249999999999999
169,Frequency,6,D,-0.4,-0.65,0.65,0.8,1.0,0.6000000000000001,-1.3169014084507045,-0.0938967136150235,0.8,0.5833333333333333
172,Baseline,6,D,0.75,0.5,0.5,0.5,5.0,0.0,0.0,0.44776119402985076,0.9,0.6333333333333333
172,Frequency,6,D,0.0,-0.25,0.25,0.7,,-0.5,,,1.0,0.725
173,Baseline,6,D,0.06,-0.19,0.19,0.35,10.0,-0.29000000000000004,-0.9830508474576273,0.2033898305084746,0.35,0.475
173,Frequency,6,D,0.63,0.38,0.38,0.65,1.0,-0.07,-0.1021897810218978,0.9197080291970803,0.15,0.5833333333333334
174,Baseline,6,D,-0.21,-0.45999999999999996,0.45999999999999996,0.75,6.0,0.8899999999999999,1.5182250396196513,-0.3993660855784469,0.9,0.8583333333333334
174,Frequency,6,D,0.53,0.28,0.28,0.4,2.0,2.05,1.3812785388127855,0.24200913242009134,0.05,0.425
176,Baseline,6,D,0.3,0.04999999999999999,0.04999999999999999,0.65,7.0,0.7999999999999999,0.6187845303867403,0.23204419889502761,1.0,0.6666666666666667
176,Frequency,6,D,0.3,0.04999999999999999,0.04999999999999999,0.85,8.0,0.09999999999999998,0.08695652173913038,0.2608695652173913,0.5,0.7
177,Baseline,6,D,0.25,0.0,0.0,0.6,10.0,-0.050000000000000044,-0.05714285714285705,0.2857142857142857,0.0,0.5333333333333333
177,Frequency,6,D,0.2,-0.04999999999999999,0.04999999999999999,0.95,10.0,0.0,0.0,0.2222222222222222,1.0,0.925
178,Baseline,6,D,0.77,0.52,0.52,0.4,4.0,-0.09999999999999998,-0.6140350877192982,2.7017543859649122,0.65,0.7333333333333333
178,Frequency,6,D,-0.45,-0.7,0.7,0.9,2.0,-0.31,-2.6181818181818173,-1.0909090909090906,0.05,0.875
180,Baseline,6,D,1.0,0.75,0.75,0.6,6.0,0.75,0.29999999999999993,0.3,0.55,0.4666666666666667
181,Baseline,6,D,0.5,0.25,0.25,1.0,1.0,-0.20000000000000007,0.1874999999999999,0.15625,0.85,0.675
181,Frequency,6,D,0.6,0.35,0.35,0.35,1.0,0.19999999999999998,0.22222222222222224,0.6666666666666667,0.85,0.3333333333333333
184,Baseline,6,D,1.3,1.05,1.05,0.45,4.0,0.19999999999999996,0.1962421711899791,0.4342379958246347,0.25,0.4499999999999999
184,Frequency,6,D,1.0,0.75,0.75,0.5,2.0,0.30000000000000004,-0.14965986394557818,0.272108843537415,0.6,0.6833333333333333
186,Baseline,6,D,0.55,0.30000000000000004,0.30000000000000004,0.65,4.0,0.09999999999999998,0.23376623376623373,0.380952380952381,0.95,0.575
186,Frequency,6,D,0.5,0.25,0.25,0.65,4.0,-0.050000000000000044,-0.03703703703703709,0.37037037037037035,0.05,0.625
187,Baseline,6,D,0.3,0.04999999999999999,0.04999999999999999,0.35,5.0,0.30000000000000004,0.631578947368421,0.22556390977443608,1.0,0.4666666666666667
187,Frequency,6,D,0.5,0.25,0.25,0.5,3.0,-0.7,-1.103448275862069,0.25862068965517243,0.0,0.6916666666666667
188,Baseline,6,D,1.2,0.95,0.95,0.4,3.0,0.20000000000000018,0.08695652173913049,0.391304347826087,0.65,0.4666666666666667
192,Frequency,6,D,1.0,0.75,0.75,0.6,1.0,-0.40000000000000013,-0.2758620689655173,0.689655172413793,0.8,0.6833333333333333
193,Baseline,6,D,0.4,0.15000000000000002,0.15000000000000002,1.0,1.0,0.4,0.47058823529411764,0.047058823529411764,0.0,0.8916666666666666
193,Frequency,6,D,0.4,0.15000000000000002,0.15000000000000002,0.85,5.0,-0.20000000000000007,-0.6461538461538462,0.3076923076923077,0.4,0.7333333333333333
196,Baseline,6,D,0.9,0.65,0.65,0.75,1.0,0.5,0.29411764705882354,0.5294117647058824,0.95,0.7833333333333333
199,Baseline,6,D,0.45,0.2,0.2,0.6,6.0,-0.14,-0.25996533795493937,0.23396880415944543,0.6,0.5666666666666667
199,Frequency,6,D,0.34,0.09000000000000002,0.09000000000000002,0.45,4.0,-0.31,0.09312638580931265,0.3015521064301552,0.4,0.4666666666666667
200,Baseline,6,D,0.08,-0.16999999999999998,0.16999999999999998,1.0,2.0,0.41000000000000003,0.9391575663026521,0.0499219968798752,0.95,0.75
200,Frequency,6,D,0.16,-0.09,0.09,0.85,2.0,-0.8899999999999999,-1.117824773413897,0.06445115810674723,0.15,0.8583333333333332
202,Baseline,6,D,0.25,0.0,0.0,0.6,8.0,0.3999999999999999,0.19047619047619047,0.19047619047619047,1.0,0.5416666666666666
202,Frequency,6,D,0.4,0.15000000000000002,0.15000000000000002,1.0,5.0,-0.19999999999999996,-0.10423452768729635,0.1302931596091205,0.9,0.825
203,Frequency,6,D,0.6,0.35,0.35,0.75,1.0,-1.45,-0.7532467532467532,0.3116883116883117,0.25,0.8416666666666667
207,Baseline,6,D,0.4,0.15000000000000002,0.15000000000000002,0.5,3.0,-0.30000000000000004,-0.20000000000000007,0.2666666666666667,0.5,0.5166666666666666
207,Frequency,6,D,0.2,-0.04999999999999999,0.04999999999999999,0.45,3.0,-0.55,-0.5870646766169155,0.11940298507462689,0.5,0.6416666666666666
208,Frequency,6,D,1.0,0.75,0.75,0.7,2.0,0.0,-0.42105263157894735,0.42105263157894735,0.05,0.7083333333333333
209,Baseline,6,D,0.7,0.44999999999999996,0.44999999999999996,0.5,4.0,-0.5,-0.423728813559322,0.47457627118644063,1.0,0.6166666666666667
209,Frequency,6,D,0.5,0.25,0.25,0.6,5.0,-0.7,-0.9722222222222222,0.6944444444444444,0.0,0.4416666666666666
211,Baseline,6,D,0.1,-0.15,0.15,0.0,8.0,0.5499999999999999,0.7768595041322314,0.2644628099173554,0.25,0.2333333333333333
211,Frequency,6,D,0.5,0.25,0.25,1.0,5.0,0.0,0.0,0.3086419753086419,0.1,0.9333333333333332
212,Baseline,6,D,0.3,0.04999999999999999,0.04999999999999999,0.5,6.0,0.6,0.821917808219178,0.24657534246575338,0.65,0.4583333333333333
212,Frequency,6,D,0.5,0.25,0.25,0.5,4.0,-0.20000000000000007,-0.03636363636363649,0.36363636363636365,0.55,0.4833333333333333
213,Baseline,6,D,0.4,0.15000000000000002,0.15000000000000002,0.55,3.0,0.0,0.2222222222222221,0.19047619047619055,0.85,0.6083333333333334
213,Frequency,6,D,0.7,0.44999999999999996,0.44999999999999996,0.6,5.0,-0.5,-0.9821428571428571,0.6249999999999999,0.35,0.5666666666666667
214,Baseline,6,D,0.96,0.71,0.71,0.6,3.0,0.57,0.35014836795252224,0.341839762611276,0.9,0.5083333333333333
214,Frequency,6,D,0.27,0.020000000000000018,0.020000000000000018,0.4,2.0,-0.57,-0.10566037735849054,0.0679245283018868,0.25,0.4416666666666666
216,Baseline,6,D,0.4,0.15000000000000002,0.15000000000000002,0.55,3.0,0.78,0.7870239774330041,0.33850493653032443,0.4,0.5249999999999999
216,Frequency,6,D,-0.1,-0.35,0.35,1.0,2.0,-0.09999999999999998,-0.17142857142857149,-0.11428571428571431,0.9,0.9833333333333332
218,Baseline,6,D,0.8,0.55,0.55,0.85,1.0,-0.35,-0.7692307692307692,0.8791208791208791,0.4,0.7
218,Frequency,6,D,-0.2,-0.45,0.45,0.85,2.0,0.5,1.891891891891892,-0.36036036036036034,0.9,0.7416666666666666
221,Baseline,6,D,0.3,0.04999999999999999,0.04999999999999999,0.55,3.0,-0.75,-0.7116104868913858,0.1348314606741573,0.85,0.6499999999999999
221,Frequency,6,D,0.15,-0.1,0.1,0.5,1.0,0.25,-0.6410256410256411,0.07692307692307693,0.0,0.625
223,Baseline,6,D,0.99,0.74,0.74,0.45,3.0,-0.18000000000000005,-0.2614678899082569,0.4541284403669725,0.9,0.1916666666666666
223,Frequency,6,D,0.98,0.73,0.73,0.65,2.0,-0.36,-0.03432930705657977,0.24920534011443102,0.2,0.5583333333333332
224,Baseline,6,D,0.04,-0.21,0.21,0.3,3.0,-0.18,-1.1428571428571428,0.2857142857142857,0.55,0.325
226,Frequency,6,D,0.0,-0.25,0.25,0.35,10.0,1.0,,,0.45,0.3333333333333333
228,Baseline,6,D,-0.24,-0.49,0.49,0.6,4.0,1.66,1.4348222424794899,-0.17502278942570648,0.05,0.5666666666666667
228,Frequency,6,D,1.1,0.8500000000000001,0.8500000000000001,0.95,4.0,-0.8,-0.3617161716171617,0.5808580858085808,0.05,0.625
230,Baseline,6,D,1.98,1.73,1.73,0.45,1.0,0.09000000000000002,0.045112781954887216,0.9924812030075187,0.55,0.4416666666666666
230,Frequency,6,D,0.43,0.18,0.18,0.55,1.0,-0.45,-0.29032258064516137,0.27741935483870966,0.5,0.5333333333333332
231,Baseline,6,D,1.4,1.15,1.15,0.65,1.0,0.49999999999999994,0.47468354430379733,0.4430379746835443,0.5,0.6333333333333333
231,Frequency,6,D,-0.1,-0.35,0.35,0.7,3.0,-1.4,-2.3636363636363638,-0.1363636363636364,0.0,0.6833333333333333
232,Baseline,6,D,0.92,0.67,0.67,0.45,8.0,-0.49,-0.4030131826741996,0.9240426867545513,0.8,0.4916666666666666
234,Frequency,6,D,0.1,-0.15,0.15,0.55,10.0,-0.8,-0.8376963350785339,0.10471204188481674,0.1,0.525
235,Baseline,6,D,0.6,0.35,0.35,0.55,7.0,-2.0,-3.333333333333333,1.1666666666666667,0.4,0.5083333333333334
238,Baseline,6,D,0.3,0.04999999999999999,0.04999999999999999,0.75,4.0,0.09999999999999998,0.30508474576271183,0.2033898305084746,0.35,0.7166666666666667
238,Frequency,6,D,-0.2,-0.45,0.45,0.8,6.0,-0.30000000000000004,-0.29378531073446335,-0.2711864406779661,0.05,0.6333333333333333
239,Baseline,6,D,0.1,-0.15,0.15,0.6,6.0,-0.09999999999999998,0.21978021978021978,0.1318681318681319,0.25,0.5583333333333333
239,Frequency,6,D,0.9,0.65,0.65,0.5,8.0,-0.20000000000000007,-0.1230769230769232,0.7384615384615385,0.15,0.6083333333333334
240,Baseline,6,D,0.5,0.25,0.25,0.85,4.0,0.0,0.06818181818181812,0.45454545454545453,0.6,0.8416666666666666
240,Frequency,6,D,0.2,-0.04999999999999999,0.04999999999999999,0.85,4.0,0.09999999999999998,0.18604651162790692,0.372093023255814,0.6,0.6916666666666667
241,Baseline,6,D,-0.3,-0.55,0.55,0.75,8.0,0.30000000000000004,0.6666666666666665,-0.41025641025641024,0.95,0.5583333333333333
241,Frequency,6,D,0.2,-0.04999999999999999,0.04999999999999999,1.0,6.0,-0.09999999999999998,-0.20779220779220786,0.15584415584415587,0.0,0.8999999999999999
242,Baseline,6,D,0.56,0.31000000000000005,0.31000000000000005,0.95,4.0,0.13,-0.2714859437751004,0.3598393574297189,0.1,0.825
242,Frequency,6,D,0.97,0.72,0.72,1.0,1.0,-0.10999999999999999,0.683651804670913,0.20594479830148618,0.85,0.5833333333333333
244,Baseline,6,D,-0.23,-0.48,0.48,0.45,8.0,-0.53,-0.3647311827956988,-0.1582795698924731,0.55,0.4666666666666667
246,Baseline,6,D,0.7,0.44999999999999996,0.44999999999999996,0.55,3.0,-0.7,-0.7692307692307693,0.46153846153846145,0.0,0.6333333333333333
246,Frequency,6,D,1.0,0.75,0.75,0.05,5.0,-0.30000000000000004,0.0219780219780219,1.098901098901099,0.0,0.1833333333333333
247,Baseline,6,D,0.8,0.55,0.55,0.6,4.0,-0.21000000000000008,-0.4081373172282264,0.406865861411316,0.3,0.5166666666666666
247,Frequency,6,D,0.64,0.39,0.39,0.95,2.0,-0.24999999999999994,-0.022172949002217224,0.2838137472283814,0.6,0.7833333333333333
249,Baseline,6,D,0.02,-0.23,0.23,0.6,3.0,-0.29999999999999993,-0.5412371134020618,0.015463917525773196,0.35,0.6000000000000001
249,Frequency,6,D,0.5,0.25,0.25,0.55,3.0,0.09999999999999998,0.06666666666666665,1.0,0.4,0.4916666666666666
250,Baseline,6,D,0.65,0.4,0.4,0.45,1.0,-0.10000000000000003,-0.10000000000000003,0.65,0.4,0.5416666666666667
250,Frequency,6,D,1.0,0.75,0.75,0.55,2.0,0.55,0.038461538461538436,0.7692307692307692,0.7,0.675
251,Baseline,6,D,0.19,-0.06,0.06,0.4,1.0,0.35,0.2991452991452991,0.16239316239316237,0.85,0.4333333333333333
251,Frequency,6,D,0.3,0.04999999999999999,0.04999999999999999,0.75,1.0,-0.34,-0.3617021276595745,0.3191489361702128,0.95,0.6333333333333333
252,Baseline,6,D,0.5,0.25,0.25,0.4,3.0,-0.19999999999999996,-0.28402366863905315,0.1775147928994083,0.4,0.5
252,Frequency,6,D,0.5,0.25,0.25,0.5,4.0,0.5000000000000001,0.4424778761061947,0.35398230088495575,0.2,0.5
257,Baseline,6,D,0.0,-0.25,0.25,0.5,5.0,1.2,1.0909090909090908,0.0,1.0,0.6083333333333334
257,Frequency,6,D,1.0,0.75,0.75,0.55,4.0,0.8,0.7853736089030207,0.6359300476947536,0.25,0.4833333333333333
258,Baseline,6,D,0.2,-0.04999999999999999,0.04999999999999999,1.0,1.0,0.14,0.10909090909090902,0.07272727272727272,0.85,0.8
258,Frequency,6,D,1.01,0.76,0.76,0.3,2.0,0.6200000000000001,0.8582089552238807,0.376865671641791,0.65,0.4416666666666666
259,Baseline,6,D,1.0,0.75,0.75,0.55,2.0,0.16999999999999993,0.09990205680705189,0.3917727717923605,0.75,0.6833333333333333
259,Frequency,6,D,0.1,-0.15,0.15,0.65,3.0,-0.13,-0.13903743315508033,0.06417112299465241,0.6,0.5833333333333333
263,Baseline,6,D,0.32,0.07,0.07,0.45,4.0,0.32000000000000006,0.39024390243902446,0.39024390243902435,0.85,0.6083333333333333
263,Frequency,6,D,0.0,-0.25,0.25,1.0,7.0,0.040000000000000036,0.04081632653061229,0.0,0.5,0.9833333333333332
267,Baseline,6,D,0.5,0.25,0.25,1.0,4.0,0.4,0.3448275862068966,0.3448275862068966,1.0,0.6916666666666667
267,Frequency,6,D,-0.2,-0.45,0.45,0.45,2.0,-0.39999999999999997,-0.7499999999999998,-0.25000000000000006,0.05,0.4999999999999999
268,Baseline,6,D,0.9,0.65,0.65,0.7,5.0,0.5900000000000001,0.17378497790868927,1.3254786450662739,0.75,0.5416666666666666
268,Frequency,6,D,0.24,-0.010000000000000009,0.010000000000000009,0.6,5.0,0.76,0.9043896572459411,0.14431749849669273,0.75,0.6666666666666666
269,Baseline,6,D,0.51,0.26,0.26,0.6,4.0,0.010000000000000009,0.1442979053529868,0.3165244375484872,0.6,0.4499999999999999
269,Frequency,6,D,1.0,0.75,0.75,0.45,2.0,-1.0,-0.13333333333333341,0.26666666666666666,0.55,0.4583333333333332
270,Baseline,6,D,0.76,0.51,0.51,0.65,4.0,-0.81,-0.19284149013878749,0.44411979547114677,0.3,0.5333333333333333
