Subnum,Condition,TrialType,BestOption,Sex,Race,Ethnicity,Big5O,Big5C,Big5E,Big5A,Big5N,Bis11Score,CESD,ESIBF_Disinhibition,ESIBF_SubstanceUse,NPI,PSWQ,STAIS,STAIT,TPM_Boldness,TPM_Disinhibition,TPM_Meanness,prob1,prob2,prob3,assignments,training_accuracy,group_training,t,alpha,subj_weight
189,GainsEF,AB,0.44,Female,White,Not Hispanic or Latino,28,39,20,40,26,63,13,9,21,8,71,42,56,21,11,6,1.764298050929083e-12,0.9999999999982356,6.496814821809822e-57,2,0.4666666666666667,Low,0.222709391,0.5915193,0.0001
189,GainsEF,CD,0.4933333333333333,Female,White,Not Hispanic or Latino,28,39,20,40,26,63,13,9,21,8,71,42,56,21,11,6,1.764298050929083e-12,0.9999999999982356,6.496814821809822e-57,2,0.4666666666666667,Low,0.222709391,0.5915193,0.0001
189,GainsEF,CA,0.72,Female,White,Not Hispanic or Latino,28,39,20,40,26,63,13,9,21,8,71,42,56,21,11,6,1.764298050929083e-12,0.9999999999982356,6.496814821809822e-57,2,0.4666666666666667,Low,0.222709391,0.5915193,0.0001
189,GainsEF,CB,0.24,Female,White,Not Hispanic or Latino,28,39,20,40,26,63,13,9,21,8,71,42,56,21,11,6,1.764298050929083e-12,0.9999999999982356,6.496814821809822e-57,2,0.4666666666666667,Low,0.222709391,0.5915193,0.0001
189,GainsEF,AD,0.44,Female,White,Not Hispanic or Latino,28,39,20,40,26,63,13,9,21,8,71,42,56,21,11,6,1.764298050929083e-12,0.9999999999982356,6.496814821809822e-57,2,0.4666666666666667,Low,0.222709391,0.5915193,0.0001
189,GainsEF,BD,0.56,Female,White,Not Hispanic or Latino,28,39,20,40,26,63,13,9,21,8,71,42,56,21,11,6,1.764298050929083e-12,0.9999999999982356,6.496814821809822e-57,2,0.4666666666666667,Low,0.222709391,0.5915193,0.0001
190,GainsEF,AB,0.7466666666666667,Male,Asian,Not Hispanic or Latino,35,38,30,40,12,59,9,11,3,12,25,23,34,39,10,9,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.8133333333333334,High,1.84522665,0.17904018,0.9999
190,GainsEF,CD,0.88,Male,Asian,Not Hispanic or Latino,35,38,30,40,12,59,9,11,3,12,25,23,34,39,10,9,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.8133333333333334,High,1.84522665,0.17904018,0.9999
190,GainsEF,CA,0.96,Male,Asian,Not Hispanic or Latino,35,38,30,40,12,59,9,11,3,12,25,23,34,39,10,9,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.8133333333333334,High,1.84522665,0.17904018,0.9999
190,GainsEF,CB,0.96,Male,Asian,Not Hispanic or Latino,35,38,30,40,12,59,9,11,3,12,25,23,34,39,10,9,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.8133333333333334,High,1.84522665,0.17904018,0.9999
190,GainsEF,AD,1.0,Male,Asian,Not Hispanic or Latino,35,38,30,40,12,59,9,11,3,12,25,23,34,39,10,9,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.8133333333333334,High,1.84522665,0.17904018,0.9999
190,GainsEF,BD,1.0,Male,Asian,Not Hispanic or Latino,35,38,30,40,12,59,9,11,3,12,25,23,34,39,10,9,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.8133333333333334,High,1.84522665,0.17904018,0.9999
191,GainsEF,AB,0.36,Male,White,Not Hispanic or Latino,31,29,31,33,15,73,7,21,27,15,30,34,34,36,21,22,1.9702574328728614e-27,1.0,7.529217791471084e-39,2,0.48,Low,1.3550407,0.0001,0.990092083
191,GainsEF,CD,0.6,Male,White,Not Hispanic or Latino,31,29,31,33,15,73,7,21,27,15,30,34,34,36,21,22,1.9702574328728614e-27,1.0,7.529217791471084e-39,2,0.48,Low,1.3550407,0.0001,0.990092083
191,GainsEF,CA,0.6,Male,White,Not Hispanic or Latino,31,29,31,33,15,73,7,21,27,15,30,34,34,36,21,22,1.9702574328728614e-27,1.0,7.529217791471084e-39,2,0.48,Low,1.3550407,0.0001,0.990092083
191,GainsEF,CB,0.48,Male,White,Not Hispanic or Latino,31,29,31,33,15,73,7,21,27,15,30,34,34,36,21,22,1.9702574328728614e-27,1.0,7.529217791471084e-39,2,0.48,Low,1.3550407,0.0001,0.990092083
191,GainsEF,AD,0.48,Male,White,Not Hispanic or Latino,31,29,31,33,15,73,7,21,27,15,30,34,34,36,21,22,1.9702574328728614e-27,1.0,7.529217791471084e-39,2,0.48,Low,1.3550407,0.0001,0.990092083
191,GainsEF,BD,0.56,Male,White,Not Hispanic or Latino,31,29,31,33,15,73,7,21,27,15,30,34,34,36,21,22,1.9702574328728614e-27,1.0,7.529217791471084e-39,2,0.48,Low,1.3550407,0.0001,0.990092083
192,Gains,AB,0.75,Female,Asian,Not Hispanic or Latino,41,32,13,34,32,57,31,10,0,7,70,43,57,19,8,3,2.8782996189348666e-06,0.9999971217003808,2.230605653667086e-16,2,0.7666666666666666,Average,1.23654742,0.536317988,0.0001
192,Gains,CD,0.8,Female,Asian,Not Hispanic or Latino,41,32,13,34,32,57,31,10,0,7,70,43,57,19,8,3,2.8782996189348666e-06,0.9999971217003808,2.230605653667086e-16,2,0.7666666666666666,Average,1.23654742,0.536317988,0.0001
192,Gains,CA,0.4,Female,Asian,Not Hispanic or Latino,41,32,13,34,32,57,31,10,0,7,70,43,57,19,8,3,2.8782996189348666e-06,0.9999971217003808,2.230605653667086e-16,2,0.7666666666666666,Average,1.23654742,0.536317988,0.0001
192,Gains,CB,0.84,Female,Asian,Not Hispanic or Latino,41,32,13,34,32,57,31,10,0,7,70,43,57,19,8,3,2.8782996189348666e-06,0.9999971217003808,2.230605653667086e-16,2,0.7666666666666666,Average,1.23654742,0.536317988,0.0001
192,Gains,AD,1.0,Female,Asian,Not Hispanic or Latino,41,32,13,34,32,57,31,10,0,7,70,43,57,19,8,3,2.8782996189348666e-06,0.9999971217003808,2.230605653667086e-16,2,0.7666666666666666,Average,1.23654742,0.536317988,0.0001
192,Gains,BD,1.0,Female,Asian,Not Hispanic or Latino,41,32,13,34,32,57,31,10,0,7,70,43,57,19,8,3,2.8782996189348666e-06,0.9999971217003808,2.230605653667086e-16,2,0.7666666666666666,Average,1.23654742,0.536317988,0.0001
193,Gains,AB,0.56,Female,White,Not Hispanic or Latino,30,29,30,34,34,59,22,16,9,22,64,57,50,29,13,11,2.8782996189348666e-06,0.9999971217003808,2.230605653667086e-16,2,0.4866666666666667,Low,0.31287169,0.52468147,0.09301273
193,Gains,CD,0.34,Female,White,Not Hispanic or Latino,30,29,30,34,34,59,22,16,9,22,64,57,50,29,13,11,2.8782996189348666e-06,0.9999971217003808,2.230605653667086e-16,2,0.4866666666666667,Low,0.31287169,0.52468147,0.09301273
193,Gains,CA,0.4,Female,White,Not Hispanic or Latino,30,29,30,34,34,59,22,16,9,22,64,57,50,29,13,11,2.8782996189348666e-06,0.9999971217003808,2.230605653667086e-16,2,0.4866666666666667,Low,0.31287169,0.52468147,0.09301273
193,Gains,CB,0.44,Female,White,Not Hispanic or Latino,30,29,30,34,34,59,22,16,9,22,64,57,50,29,13,11,2.8782996189348666e-06,0.9999971217003808,2.230605653667086e-16,2,0.4866666666666667,Low,0.31287169,0.52468147,0.09301273
193,Gains,AD,0.6,Female,White,Not Hispanic or Latino,30,29,30,34,34,59,22,16,9,22,64,57,50,29,13,11,2.8782996189348666e-06,0.9999971217003808,2.230605653667086e-16,2,0.4866666666666667,Low,0.31287169,0.52468147,0.09301273
193,Gains,BD,0.44,Female,White,Not Hispanic or Latino,30,29,30,34,34,59,22,16,9,22,64,57,50,29,13,11,2.8782996189348666e-06,0.9999971217003808,2.230605653667086e-16,2,0.4866666666666667,Low,0.31287169,0.52468147,0.09301273
194,GainsEF,AB,0.6666666666666666,Female,White,Not Hispanic or Latino,29,37,31,31,21,61,17,7,13,12,55,34,41,29,7,11,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.6799999999999999,Average,4.9999,0.000379028551,0.0001
194,GainsEF,CD,0.6933333333333334,Female,White,Not Hispanic or Latino,29,37,31,31,21,61,17,7,13,12,55,34,41,29,7,11,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.6799999999999999,Average,4.9999,0.000379028551,0.0001
194,GainsEF,CA,0.92,Female,White,Not Hispanic or Latino,29,37,31,31,21,61,17,7,13,12,55,34,41,29,7,11,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.6799999999999999,Average,4.9999,0.000379028551,0.0001
194,GainsEF,CB,1.0,Female,White,Not Hispanic or Latino,29,37,31,31,21,61,17,7,13,12,55,34,41,29,7,11,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.6799999999999999,Average,4.9999,0.000379028551,0.0001
194,GainsEF,AD,0.92,Female,White,Not Hispanic or Latino,29,37,31,31,21,61,17,7,13,12,55,34,41,29,7,11,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.6799999999999999,Average,4.9999,0.000379028551,0.0001
194,GainsEF,BD,0.08,Female,White,Not Hispanic or Latino,29,37,31,31,21,61,17,7,13,12,55,34,41,29,7,11,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.6799999999999999,Average,4.9999,0.000379028551,0.0001
195,Gains,AB,0.45,Male,American Indian or Alaskan Native,Not Hispanic or Latino,36,32,33,33,19,73,13,17,31,25,48,20,33,37,17,26,1.5870475096698553e-14,0.5355793529962687,0.4644206470037154,2,0.5733333333333333,Average,1.13889021,0.31107561,0.9999
195,Gains,CD,0.82,Male,American Indian or Alaskan Native,Not Hispanic or Latino,36,32,33,33,19,73,13,17,31,25,48,20,33,37,17,26,1.5870475096698553e-14,0.5355793529962687,0.4644206470037154,2,0.5733333333333333,Average,1.13889021,0.31107561,0.9999
195,Gains,CA,0.12,Male,American Indian or Alaskan Native,Not Hispanic or Latino,36,32,33,33,19,73,13,17,31,25,48,20,33,37,17,26,1.5870475096698553e-14,0.5355793529962687,0.4644206470037154,2,0.5733333333333333,Average,1.13889021,0.31107561,0.9999
195,Gains,CB,0.88,Male,American Indian or Alaskan Native,Not Hispanic or Latino,36,32,33,33,19,73,13,17,31,25,48,20,33,37,17,26,1.5870475096698553e-14,0.5355793529962687,0.4644206470037154,2,0.5733333333333333,Average,1.13889021,0.31107561,0.9999
195,Gains,AD,1.0,Male,American Indian or Alaskan Native,Not Hispanic or Latino,36,32,33,33,19,73,13,17,31,25,48,20,33,37,17,26,1.5870475096698553e-14,0.5355793529962687,0.4644206470037154,2,0.5733333333333333,Average,1.13889021,0.31107561,0.9999
195,Gains,BD,0.16,Male,American Indian or Alaskan Native,Not Hispanic or Latino,36,32,33,33,19,73,13,17,31,25,48,20,33,37,17,26,1.5870475096698553e-14,0.5355793529962687,0.4644206470037154,2,0.5733333333333333,Average,1.13889021,0.31107561,0.9999
196,Gains,AB,0.67,Female,Asian,Not Hispanic or Latino,44,33,28,32,26,60,21,5,6,17,71,55,59,31,10,4,1.0234742456670434e-11,0.9973577653778408,0.0026422346119246,2,0.6866666666666666,Average,0.60963293,0.80069539,0.9999
196,Gains,CD,0.72,Female,Asian,Not Hispanic or Latino,44,33,28,32,26,60,21,5,6,17,71,55,59,31,10,4,1.0234742456670434e-11,0.9973577653778408,0.0026422346119246,2,0.6866666666666666,Average,0.60963293,0.80069539,0.9999
196,Gains,CA,0.2,Female,Asian,Not Hispanic or Latino,44,33,28,32,26,60,21,5,6,17,71,55,59,31,10,4,1.0234742456670434e-11,0.9973577653778408,0.0026422346119246,2,0.6866666666666666,Average,0.60963293,0.80069539,0.9999
196,Gains,CB,0.72,Female,Asian,Not Hispanic or Latino,44,33,28,32,26,60,21,5,6,17,71,55,59,31,10,4,1.0234742456670434e-11,0.9973577653778408,0.0026422346119246,2,0.6866666666666666,Average,0.60963293,0.80069539,0.9999
196,Gains,AD,0.44,Female,Asian,Not Hispanic or Latino,44,33,28,32,26,60,21,5,6,17,71,55,59,31,10,4,1.0234742456670434e-11,0.9973577653778408,0.0026422346119246,2,0.6866666666666666,Average,0.60963293,0.80069539,0.9999
196,Gains,BD,0.2,Female,Asian,Not Hispanic or Latino,44,33,28,32,26,60,21,5,6,17,71,55,59,31,10,4,1.0234742456670434e-11,0.9973577653778408,0.0026422346119246,2,0.6866666666666666,Average,0.60963293,0.80069539,0.9999
197,GainsEF,AB,0.72,Female,White,Not Hispanic or Latino,33,42,21,41,28,72,27,5,8,18,51,61,36,32,7,5,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.7866666666666666,High,1.06810592,0.05252606,0.00120806
197,GainsEF,CD,0.8533333333333334,Female,White,Not Hispanic or Latino,33,42,21,41,28,72,27,5,8,18,51,61,36,32,7,5,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.7866666666666666,High,1.06810592,0.05252606,0.00120806
197,GainsEF,CA,0.96,Female,White,Not Hispanic or Latino,33,42,21,41,28,72,27,5,8,18,51,61,36,32,7,5,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.7866666666666666,High,1.06810592,0.05252606,0.00120806
197,GainsEF,CB,0.88,Female,White,Not Hispanic or Latino,33,42,21,41,28,72,27,5,8,18,51,61,36,32,7,5,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.7866666666666666,High,1.06810592,0.05252606,0.00120806
197,GainsEF,AD,0.16,Female,White,Not Hispanic or Latino,33,42,21,41,28,72,27,5,8,18,51,61,36,32,7,5,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.7866666666666666,High,1.06810592,0.05252606,0.00120806
197,GainsEF,BD,0.12,Female,White,Not Hispanic or Latino,33,42,21,41,28,72,27,5,8,18,51,61,36,32,7,5,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.7866666666666666,High,1.06810592,0.05252606,0.00120806
198,GainsEF,AB,0.6133333333333333,Female,White,Not Hispanic or Latino,38,34,19,40,29,56,23,13,0,6,73,30,46,24,14,7,1.173374102067987e-33,1.0,1.3975182013090885e-33,2,0.6466666666666667,Average,1.28207338,0.115124335,0.0001
198,GainsEF,CD,0.68,Female,White,Not Hispanic or Latino,38,34,19,40,29,56,23,13,0,6,73,30,46,24,14,7,1.173374102067987e-33,1.0,1.3975182013090885e-33,2,0.6466666666666667,Average,1.28207338,0.115124335,0.0001
198,GainsEF,CA,0.56,Female,White,Not Hispanic or Latino,38,34,19,40,29,56,23,13,0,6,73,30,46,24,14,7,1.173374102067987e-33,1.0,1.3975182013090885e-33,2,0.6466666666666667,Average,1.28207338,0.115124335,0.0001
198,GainsEF,CB,0.92,Female,White,Not Hispanic or Latino,38,34,19,40,29,56,23,13,0,6,73,30,46,24,14,7,1.173374102067987e-33,1.0,1.3975182013090885e-33,2,0.6466666666666667,Average,1.28207338,0.115124335,0.0001
198,GainsEF,AD,0.96,Female,White,Not Hispanic or Latino,38,34,19,40,29,56,23,13,0,6,73,30,46,24,14,7,1.173374102067987e-33,1.0,1.3975182013090885e-33,2,0.6466666666666667,Average,1.28207338,0.115124335,0.0001
198,GainsEF,BD,0.72,Female,White,Not Hispanic or Latino,38,34,19,40,29,56,23,13,0,6,73,30,46,24,14,7,1.173374102067987e-33,1.0,1.3975182013090885e-33,2,0.6466666666666667,Average,1.28207338,0.115124335,0.0001
199,Gains,AB,0.91,Female,White,Hispanic or Latino,32,35,40,38,16,81,10,11,8,16,34,35,37,37,14,19,0.9689786034849648,0.0310213965150352,4.002744124119319e-73,1,0.8933333333333333,High,1.4707416,0.35916235,0.29426221
199,Gains,CD,0.86,Female,White,Hispanic or Latino,32,35,40,38,16,81,10,11,8,16,34,35,37,37,14,19,0.9689786034849648,0.0310213965150352,4.002744124119319e-73,1,0.8933333333333333,High,1.4707416,0.35916235,0.29426221
199,Gains,CA,0.8,Female,White,Hispanic or Latino,32,35,40,38,16,81,10,11,8,16,34,35,37,37,14,19,0.9689786034849648,0.0310213965150352,4.002744124119319e-73,1,0.8933333333333333,High,1.4707416,0.35916235,0.29426221
199,Gains,CB,0.84,Female,White,Hispanic or Latino,32,35,40,38,16,81,10,11,8,16,34,35,37,37,14,19,0.9689786034849648,0.0310213965150352,4.002744124119319e-73,1,0.8933333333333333,High,1.4707416,0.35916235,0.29426221
199,Gains,AD,0.76,Female,White,Hispanic or Latino,32,35,40,38,16,81,10,11,8,16,34,35,37,37,14,19,0.9689786034849648,0.0310213965150352,4.002744124119319e-73,1,0.8933333333333333,High,1.4707416,0.35916235,0.29426221
199,Gains,BD,0.08,Female,White,Hispanic or Latino,32,35,40,38,16,81,10,11,8,16,34,35,37,37,14,19,0.9689786034849648,0.0310213965150352,4.002744124119319e-73,1,0.8933333333333333,High,1.4707416,0.35916235,0.29426221
200,Gains,AB,0.53,Female,Asian,Hispanic or Latino,31,35,26,29,17,60,22,5,0,8,66,22,52,29,5,17,2.7188484277418445e-08,0.9999999722596468,5.518689665054514e-10,2,0.5066666666666666,Low,1.13038017,0.19690815,0.10574166
200,Gains,CD,0.46,Female,Asian,Hispanic or Latino,31,35,26,29,17,60,22,5,0,8,66,22,52,29,5,17,2.7188484277418445e-08,0.9999999722596468,5.518689665054514e-10,2,0.5066666666666666,Low,1.13038017,0.19690815,0.10574166
200,Gains,CA,0.32,Female,Asian,Hispanic or Latino,31,35,26,29,17,60,22,5,0,8,66,22,52,29,5,17,2.7188484277418445e-08,0.9999999722596468,5.518689665054514e-10,2,0.5066666666666666,Low,1.13038017,0.19690815,0.10574166
200,Gains,CB,0.52,Female,Asian,Hispanic or Latino,31,35,26,29,17,60,22,5,0,8,66,22,52,29,5,17,2.7188484277418445e-08,0.9999999722596468,5.518689665054514e-10,2,0.5066666666666666,Low,1.13038017,0.19690815,0.10574166
200,Gains,AD,0.8,Female,Asian,Hispanic or Latino,31,35,26,29,17,60,22,5,0,8,66,22,52,29,5,17,2.7188484277418445e-08,0.9999999722596468,5.518689665054514e-10,2,0.5066666666666666,Low,1.13038017,0.19690815,0.10574166
200,Gains,BD,0.84,Female,Asian,Hispanic or Latino,31,35,26,29,17,60,22,5,0,8,66,22,52,29,5,17,2.7188484277418445e-08,0.9999999722596468,5.518689665054514e-10,2,0.5066666666666666,Low,1.13038017,0.19690815,0.10574166
201,GainsEF,AB,0.16,Female,White,Hispanic or Latino,39,36,26,28,21,64,23,31,40,23,57,49,47,35,36,22,1.9702574328728614e-27,1.0,7.529217791471084e-39,2,0.5,Low,1.32934329,0.03428506,0.9999
201,GainsEF,CD,0.84,Female,White,Hispanic or Latino,39,36,26,28,21,64,23,31,40,23,57,49,47,35,36,22,1.9702574328728614e-27,1.0,7.529217791471084e-39,2,0.5,Low,1.32934329,0.03428506,0.9999
201,GainsEF,CA,0.6,Female,White,Hispanic or Latino,39,36,26,28,21,64,23,31,40,23,57,49,47,35,36,22,1.9702574328728614e-27,1.0,7.529217791471084e-39,2,0.5,Low,1.32934329,0.03428506,0.9999
201,GainsEF,CB,0.36,Female,White,Hispanic or Latino,39,36,26,28,21,64,23,31,40,23,57,49,47,35,36,22,1.9702574328728614e-27,1.0,7.529217791471084e-39,2,0.5,Low,1.32934329,0.03428506,0.9999
201,GainsEF,AD,0.52,Female,White,Hispanic or Latino,39,36,26,28,21,64,23,31,40,23,57,49,47,35,36,22,1.9702574328728614e-27,1.0,7.529217791471084e-39,2,0.5,Low,1.32934329,0.03428506,0.9999
201,GainsEF,BD,0.8,Female,White,Hispanic or Latino,39,36,26,28,21,64,23,31,40,23,57,49,47,35,36,22,1.9702574328728614e-27,1.0,7.529217791471084e-39,2,0.5,Low,1.32934329,0.03428506,0.9999
202,GainsEF,AB,0.6933333333333334,Female,White,Not Hispanic or Latino,37,38,34,26,24,53,14,9,7,34,63,43,43,36,7,19,9.198983652258718e-65,0.9999999999999998,2.858097485346928e-16,2,0.6933333333333334,Average,2.53761915,0.0025711,0.82308505
202,GainsEF,CD,0.6933333333333334,Female,White,Not Hispanic or Latino,37,38,34,26,24,53,14,9,7,34,63,43,43,36,7,19,9.198983652258718e-65,0.9999999999999998,2.858097485346928e-16,2,0.6933333333333334,Average,2.53761915,0.0025711,0.82308505
202,GainsEF,CA,0.4,Female,White,Not Hispanic or Latino,37,38,34,26,24,53,14,9,7,34,63,43,43,36,7,19,9.198983652258718e-65,0.9999999999999998,2.858097485346928e-16,2,0.6933333333333334,Average,2.53761915,0.0025711,0.82308505
202,GainsEF,CB,0.72,Female,White,Not Hispanic or Latino,37,38,34,26,24,53,14,9,7,34,63,43,43,36,7,19,9.198983652258718e-65,0.9999999999999998,2.858097485346928e-16,2,0.6933333333333334,Average,2.53761915,0.0025711,0.82308505
202,GainsEF,AD,0.92,Female,White,Not Hispanic or Latino,37,38,34,26,24,53,14,9,7,34,63,43,43,36,7,19,9.198983652258718e-65,0.9999999999999998,2.858097485346928e-16,2,0.6933333333333334,Average,2.53761915,0.0025711,0.82308505
202,GainsEF,BD,0.8,Female,White,Not Hispanic or Latino,37,38,34,26,24,53,14,9,7,34,63,43,43,36,7,19,9.198983652258718e-65,0.9999999999999998,2.858097485346928e-16,2,0.6933333333333334,Average,2.53761915,0.0025711,0.82308505
203,Gains,AB,0.53,Male,White,Not Hispanic or Latino,35,33,31,31,26,63,14,16,0,19,59,37,45,28,20,13,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.5333333333333333,Low,1.41614514,0.0103376349,0.0001
203,Gains,CD,0.54,Male,White,Not Hispanic or Latino,35,33,31,31,26,63,14,16,0,19,59,37,45,28,20,13,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.5333333333333333,Low,1.41614514,0.0103376349,0.0001
203,Gains,CA,0.36,Male,White,Not Hispanic or Latino,35,33,31,31,26,63,14,16,0,19,59,37,45,28,20,13,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.5333333333333333,Low,1.41614514,0.0103376349,0.0001
203,Gains,CB,0.64,Male,White,Not Hispanic or Latino,35,33,31,31,26,63,14,16,0,19,59,37,45,28,20,13,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.5333333333333333,Low,1.41614514,0.0103376349,0.0001
203,Gains,AD,0.64,Male,White,Not Hispanic or Latino,35,33,31,31,26,63,14,16,0,19,59,37,45,28,20,13,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.5333333333333333,Low,1.41614514,0.0103376349,0.0001
203,Gains,BD,0.48,Male,White,Not Hispanic or Latino,35,33,31,31,26,63,14,16,0,19,59,37,45,28,20,13,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.5333333333333333,Low,1.41614514,0.0103376349,0.0001
204,Gains,AB,0.62,Female,White,Not Hispanic or Latino,27,34,29,38,36,90,27,25,19,13,69,55,56,22,26,23,2.6087895397519553e-16,0.1957081920469305,0.8042918079530692,3,0.58,Average,1.76586768,0.000244723562,0.989308635
204,Gains,CD,0.5,Female,White,Not Hispanic or Latino,27,34,29,38,36,90,27,25,19,13,69,55,56,22,26,23,2.6087895397519553e-16,0.1957081920469305,0.8042918079530692,3,0.58,Average,1.76586768,0.000244723562,0.989308635
204,Gains,CA,0.08,Female,White,Not Hispanic or Latino,27,34,29,38,36,90,27,25,19,13,69,55,56,22,26,23,2.6087895397519553e-16,0.1957081920469305,0.8042918079530692,3,0.58,Average,1.76586768,0.000244723562,0.989308635
204,Gains,CB,0.28,Female,White,Not Hispanic or Latino,27,34,29,38,36,90,27,25,19,13,69,55,56,22,26,23,2.6087895397519553e-16,0.1957081920469305,0.8042918079530692,3,0.58,Average,1.76586768,0.000244723562,0.989308635
204,Gains,AD,0.96,Female,White,Not Hispanic or Latino,27,34,29,38,36,90,27,25,19,13,69,55,56,22,26,23,2.6087895397519553e-16,0.1957081920469305,0.8042918079530692,3,0.58,Average,1.76586768,0.000244723562,0.989308635
204,Gains,BD,0.92,Female,White,Not Hispanic or Latino,27,34,29,38,36,90,27,25,19,13,69,55,56,22,26,23,2.6087895397519553e-16,0.1957081920469305,0.8042918079530692,3,0.58,Average,1.76586768,0.000244723562,0.989308635
205,GainsEF,AB,0.3733333333333333,Male,White,Hispanic or Latino,32,36,30,31,20,65,7,11,0,23,63,32,35,39,9,23,0.963043791324102,0.0369562086758977,1.1427500792505092e-113,1,0.4333333333333333,Low,4.52731407,0.000262323676,0.929931349
205,GainsEF,CD,0.4933333333333333,Male,White,Hispanic or Latino,32,36,30,31,20,65,7,11,0,23,63,32,35,39,9,23,0.963043791324102,0.0369562086758977,1.1427500792505092e-113,1,0.4333333333333333,Low,4.52731407,0.000262323676,0.929931349
205,GainsEF,CA,1.0,Male,White,Hispanic or Latino,32,36,30,31,20,65,7,11,0,23,63,32,35,39,9,23,0.963043791324102,0.0369562086758977,1.1427500792505092e-113,1,0.4333333333333333,Low,4.52731407,0.000262323676,0.929931349
205,GainsEF,CB,0.92,Male,White,Hispanic or Latino,32,36,30,31,20,65,7,11,0,23,63,32,35,39,9,23,0.963043791324102,0.0369562086758977,1.1427500792505092e-113,1,0.4333333333333333,Low,4.52731407,0.000262323676,0.929931349
205,GainsEF,AD,0.96,Male,White,Hispanic or Latino,32,36,30,31,20,65,7,11,0,23,63,32,35,39,9,23,0.963043791324102,0.0369562086758977,1.1427500792505092e-113,1,0.4333333333333333,Low,4.52731407,0.000262323676,0.929931349
205,GainsEF,BD,1.0,Male,White,Hispanic or Latino,32,36,30,31,20,65,7,11,0,23,63,32,35,39,9,23,0.963043791324102,0.0369562086758977,1.1427500792505092e-113,1,0.4333333333333333,Low,4.52731407,0.000262323676,0.929931349
206,Gains,AB,0.93,Male,White,Not Hispanic or Latino,46,32,20,33,35,70,38,25,12,18,79,49,65,16,19,17,0.9948282055947032,0.005171794405297,1.3263515403617429e-89,1,0.94,High,1.00725388,0.0585157685,0.0001
206,Gains,CD,0.96,Male,White,Not Hispanic or Latino,46,32,20,33,35,70,38,25,12,18,79,49,65,16,19,17,0.9948282055947032,0.005171794405297,1.3263515403617429e-89,1,0.94,High,1.00725388,0.0585157685,0.0001
206,Gains,CA,0.88,Male,White,Not Hispanic or Latino,46,32,20,33,35,70,38,25,12,18,79,49,65,16,19,17,0.9948282055947032,0.005171794405297,1.3263515403617429e-89,1,0.94,High,1.00725388,0.0585157685,0.0001
206,Gains,CB,0.84,Male,White,Not Hispanic or Latino,46,32,20,33,35,70,38,25,12,18,79,49,65,16,19,17,0.9948282055947032,0.005171794405297,1.3263515403617429e-89,1,0.94,High,1.00725388,0.0585157685,0.0001
206,Gains,AD,0.08,Male,White,Not Hispanic or Latino,46,32,20,33,35,70,38,25,12,18,79,49,65,16,19,17,0.9948282055947032,0.005171794405297,1.3263515403617429e-89,1,0.94,High,1.00725388,0.0585157685,0.0001
206,Gains,BD,0.12,Male,White,Not Hispanic or Latino,46,32,20,33,35,70,38,25,12,18,79,49,65,16,19,17,0.9948282055947032,0.005171794405297,1.3263515403617429e-89,1,0.94,High,1.00725388,0.0585157685,0.0001
207,GainsEF,AB,0.32,Female,White,Hispanic or Latino,35,39,27,36,30,50,5,6,0,18,80,49,45,26,8,1,1.764298050929083e-12,0.9999999999982356,6.496814821809822e-57,2,0.5733333333333334,Average,1.3530133,0.20737419,0.0001
207,GainsEF,CD,0.8266666666666667,Female,White,Hispanic or Latino,35,39,27,36,30,50,5,6,0,18,80,49,45,26,8,1,1.764298050929083e-12,0.9999999999982356,6.496814821809822e-57,2,0.5733333333333334,Average,1.3530133,0.20737419,0.0001
207,GainsEF,CA,0.72,Female,White,Hispanic or Latino,35,39,27,36,30,50,5,6,0,18,80,49,45,26,8,1,1.764298050929083e-12,0.9999999999982356,6.496814821809822e-57,2,0.5733333333333334,Average,1.3530133,0.20737419,0.0001
