Subnum,Condition,EstA,EstB,EstC,EstD,A_Confidence,B_Confidence,C_Confidence,D_Confidence,Phase
26,Baseline,0.7,0.1,0.5,0.3,10.0,1.0,1.0,1.0,1
26,Baseline,0.7,0.3,0.5,1.0,7.0,5.0,5.0,5.0,2
26,Baseline,1.0,0.3,0.2,0.7,10.0,6.0,4.0,10.0,3
26,Baseline,0.7,0.3,1.0,0.5,7.0,6.0,6.0,6.0,4
26,Baseline,0.7,0.1,1.0,0.5,10.0,10.0,10.0,10.0,5
26,Baseline,0.7,0.15,1.0,0.5,10.0,10.0,10.0,10.0,6
26,Baseline,0.7,0.1,1.0,0.5,10.0,10.0,10.0,10.0,7
26,Frequency,0.8,0.2,0.6,0.5,10.0,10.0,6.0,6.0,1
26,Frequency,0.8,0.0,0.5,0.2,10.0,10.0,10.0,10.0,2
26,Frequency,0.8,0.0,0.5,0.2,10.0,1.0,1.0,1.0,3
26,Frequency,1.0,0.0,0.3,0.5,10.0,10.0,10.0,10.0,4
26,Frequency,0.8,0.2,1.0,0.5,10.0,10.0,10.0,10.0,5
26,Frequency,0.8,0.2,1.0,0.5,10.0,10.0,10.0,10.0,6
26,Frequency,0.8,0.2,0.7,0.5,10.0,10.0,10.0,10.0,7
27,Baseline,0.5,-0.5,-0.25,0.75,1.0,1.0,1.0,1.0,1
27,Baseline,0.3,0.9,0.8,0.3,3.0,2.0,5.0,3.0,2
27,Baseline,0.4,0.9,1.3,0.3,2.0,6.0,5.0,2.0,3
27,Baseline,0.2,0.8,0.5,0.1,1.0,3.0,1.0,4.0,4
27,Baseline,1.4,0.6,1.1,0.4,7.0,6.0,5.0,5.0,5
27,Baseline,1.2,0.6,1.2,0.2,5.0,2.0,6.0,4.0,6
27,Baseline,1.2,0.2,1.1,0.3,1.0,1.0,1.0,1.0,7
27,Frequency,1.0,0.6,0.75,0.2,3.0,4.0,5.0,2.0,1
27,Frequency,1.2,1.1,0.7,0.6,6.0,5.0,4.0,4.0,2
27,Frequency,0.9,0.4,0.6,0.4,7.0,4.0,2.0,6.0,3
27,Frequency,1.4,0.6,0.7,0.4,6.0,3.0,6.0,3.0,4
27,Frequency,1.3,0.4,0.8,0.6,7.0,4.0,5.0,6.0,5
27,Frequency,1.0,0.5,0.8,0.4,4.0,2.0,7.0,5.0,6
27,Frequency,1.4,0.3,0.75,0.5,1.0,1.0,1.0,1.0,7
28,Baseline,0.9,0.1,0.7,0.2,8.0,7.0,8.0,6.0,1
28,Baseline,1.2,0.13,1.3,0.2,9.0,8.0,8.0,3.0,2
28,Baseline,0.8,0.2,1.0,0.5,6.0,6.0,7.0,6.0,3
28,Baseline,1.4,0.4,1.7,0.8,5.0,6.0,8.0,9.0,4
28,Baseline,0.8,0.4,0.5,0.4,7.0,3.0,6.0,3.0,5
28,Baseline,0.5,0.3,0.5,0.7,7.0,3.0,4.0,6.0,6
28,Baseline,0.8,0.5,1.3,0.4,7.0,5.0,6.0,7.0,7
28,Frequency,0.6,0.9,0.5,0.2,9.0,8.0,7.0,8.0,1
28,Frequency,1.1,0.4,0.5,0.6,9.0,9.0,7.0,5.0,2
28,Frequency,0.4,0.7,0.7,0.5,6.0,5.0,3.0,2.0,3
28,Frequency,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0,4
28,Frequency,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0,5
28,Frequency,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0,6
28,Frequency,1.0,1.0,1.0,1.0,,,,,7
29,Baseline,0.8,-0.13,0.5,0.67,8.0,10.0,2.0,5.0,1
29,Baseline,0.56,0.34,0.56,0.89,9.0,4.0,4.0,7.0,2
29,Baseline,0.17,0.53,0.78,0.23,7.0,8.0,2.0,8.0,3
29,Baseline,-0.8,0.25,0.15,0.5,8.0,7.0,7.0,9.0,4
29,Baseline,0.25,0.14,0.15,-0.08,9.0,7.0,7.0,9.0,5
29,Baseline,0.83,0.78,1.46,0.43,8.0,6.0,7.0,6.0,6
29,Baseline,0.6,0.24,0.15,-0.65,5.0,5.0,8.0,7.0,7
29,Frequency,0.5,0.09,0.78,0.24,8.0,8.0,6.0,7.0,1
29,Frequency,0.51,0.68,0.45,0.78,8.0,5.0,8.0,9.0,2
29,Frequency,0.76,0.34,0.54,0.67,7.0,7.0,9.0,6.0,3
29,Frequency,0.56,0.78,0.76,0.86,3.0,6.0,5.0,6.0,4
29,Frequency,0.45,0.67,0.06,0.39,3.0,8.0,7.0,4.0,5
29,Frequency,0.56,0.47,0.78,0.67,7.0,3.0,8.0,5.0,6
29,Frequency,0.76,0.13,0.49,0.89,5.0,6.0,6.0,6.0,7
30,Baseline,0.42,1.1,1.42,0.72,6.0,5.0,5.0,7.0,1
30,Baseline,1.1,0.73,0.42,0.3,2.0,2.0,4.0,3.0,2
30,Baseline,0.47,0.74,0.03,0.34,2.0,2.0,2.0,2.0,3
30,Baseline,1.1,0.06,0.67,0.34,2.0,2.0,2.0,2.0,4
30,Baseline,0.72,0.43,0.42,0.67,2.0,2.0,2.0,2.0,5
30,Baseline,0.44,0.63,0.72,0.99,2.0,2.0,2.0,2.0,6
30,Baseline,,,,,,,,,7
30,Frequency,1.1,0.67,0.43,0.03,2.0,2.0,2.0,2.0,1
30,Frequency,0.04,1.1,-1.13,0.63,2.0,2.0,2.0,2.0,2
30,Frequency,1.11,0.63,1.1,0.42,2.0,2.0,2.0,2.0,3
30,Frequency,1.09,-0.33,0.46,1.1,2.0,2.0,2.0,2.0,4
30,Frequency,1.1,0.67,0.35,0.26,2.0,2.0,2.0,2.0,5
30,Frequency,0.66,-0.06,1.1,0.67,2.0,2.0,2.0,2.0,6
30,Frequency,1.0,10.0,11.0,2.0,1.0,1.0,1.0,1.0,7
31,Baseline,2.0,-0.6,1.5,-0.5,9.0,2.0,9.0,3.0,1
31,Baseline,0.5,-0.9,0.7,-0.8,10.0,1.0,10.0,1.0,2
31,Baseline,0.9,-0.34,1.2,-0.4,10.0,1.0,10.0,1.0,3
31,Baseline,1.4,-0.3,0.66,-0.8,10.0,1.0,10.0,1.0,4
31,Baseline,1.4,-0.4,0.2,-0.05,10.0,1.0,10.0,1.0,5
31,Baseline,1.2,-0.4,0.8,-0.7,10.0,1.0,10.0,1.0,6
31,Baseline,1.4,-0.5,2.0,1.0,10.0,1.0,10.0,8.0,7
31,Frequency,0.32,0.0,1.2,0.0,10.0,1.0,10.0,1.0,1
31,Frequency,0.0,0.46,0.95,0.0,1.0,10.0,10.0,1.0,2
31,Frequency,0.0,0.7,0.75,0.0,1.0,10.0,10.0,1.0,3
31,Frequency,0.0,1.29,0.67,0.0,1.0,10.0,10.0,1.0,4
31,Frequency,0.0,0.86,1.03,0.0,1.0,10.0,10.0,1.0,5
31,Frequency,0.0,0.32,0.98,0.0,1.0,10.0,10.0,1.0,6
31,Frequency,0.75,1.5,1.9,0.0,10.0,10.0,10.0,1.0,7
32,Baseline,0.65,0.8,0.6,0.4,8.0,9.0,8.0,6.0,1
32,Baseline,0.6,0.9,0.8,0.4,7.0,9.0,7.0,4.0,2
32,Baseline,0.5,1.0,0.9,0.4,9.0,8.0,9.0,5.0,3
32,Baseline,0.9,0.4,1.0,0.35,8.0,5.0,9.0,3.0,4
32,Baseline,1.2,0.4,1.1,0.2,10.0,1.0,10.0,1.0,5
32,Baseline,1.25,0.6,1.2,0.5,9.0,6.0,9.0,3.0,6
32,Baseline,1.2,0.6,1.0,0.2,8.0,7.0,8.0,7.0,7
32,Frequency,1.0,0.4,0.9,0.4,7.0,4.0,8.0,5.0,1
32,Frequency,1.3,0.4,1.0,0.3,8.0,6.0,7.0,3.0,2
32,Frequency,1.35,0.2,1.1,0.4,8.0,2.0,7.0,6.0,3
32,Frequency,1.3,0.2,1.2,0.3,9.0,2.0,8.0,3.0,4
32,Frequency,1.2,0.4,1.1,0.3,8.0,4.0,7.0,2.0,5
32,Frequency,0.8,0.8,1.0,0.7,7.0,5.0,8.0,5.0,6
32,Frequency,0.8,0.4,0.8,0.4,8.0,2.0,7.0,5.0,7
33,Baseline,0.7,0.5,0.7,0.3,2.0,2.0,2.0,2.0,1
33,Baseline,1.13,0.5,0.4,0.7,4.0,1.0,1.0,1.0,2
33,Baseline,1.0,0.7,0.9,0.5,4.0,2.0,2.0,2.0,3
33,Baseline,0.7,0.5,0.85,0.1,3.0,3.0,3.0,3.0,4
33,Baseline,1.0,0.5,0.9,0.7,2.0,2.0,2.0,2.0,5
33,Baseline,0.5,0.3,0.8,0.7,3.0,3.0,3.0,3.0,6
33,Baseline,0.5,0.7,0.9,0.5,4.0,4.0,4.0,4.0,7
33,Frequency,0.9,0.1,0.4,0.7,5.0,4.0,4.0,3.0,1
33,Frequency,0.5,0.7,0.8,0.1,5.0,5.0,5.0,5.0,2
33,Frequency,0.9,0.6,0.5,0.5,5.0,5.0,5.0,3.0,3
33,Frequency,0.6,0.8,0.4,0.3,5.0,5.0,5.0,2.0,4
33,Frequency,1.3,0.2,0.5,0.6,4.0,4.0,4.0,3.0,5
33,Frequency,0.5,0.5,0.5,0.5,5.0,5.0,5.0,5.0,6
33,Frequency,0.5,0.5,0.5,0.5,5.0,5.0,5.0,5.0,7
34,Baseline,0.8,0.55,0.7,0.6,8.0,4.0,6.0,4.0,1
34,Baseline,0.9,0.25,0.85,0.2,8.0,7.0,8.0,8.0,2
34,Baseline,0.75,0.25,0.7,0.0,5.0,7.0,6.0,4.0,3
34,Baseline,0.9,-0.48,0.85,0.74,9.0,10.0,8.0,10.0,4
34,Baseline,0.63,0.4,0.64,0.5,5.0,4.0,4.0,2.0,5
34,Baseline,0.5,0.45,0.75,0.2,5.0,6.0,5.0,6.0,6
34,Baseline,0.75,0.45,0.85,0.25,6.0,5.0,6.0,4.0,7
34,Frequency,0.7,0.6,0.4,0.2,3.0,2.0,2.0,3.0,1
34,Frequency,0.55,0.0,0.75,-0.25,7.0,10.0,6.0,10.0,2
34,Frequency,0.7,0.25,0.65,0.75,7.0,9.0,7.0,6.0,3
34,Frequency,0.4,0.65,0.6,0.6,3.0,3.0,3.0,3.0,4
34,Frequency,0.3,0.5,0.4,0.3,1.0,1.0,1.0,1.0,5
34,Frequency,0.85,0.0,0.6,0.1,7.0,5.0,5.0,3.0,6
34,Frequency,0.7,0.1,0.45,0.65,5.0,4.0,3.0,4.0,7
35,Baseline,0.43,0.65,0.35,1.09,7.0,7.0,7.0,6.0,1
35,Baseline,0.64,1.04,0.8,0.2,6.0,7.0,8.0,6.0,2
35,Baseline,0.54,1.09,0.45,0.39,6.0,7.0,4.0,4.0,3
35,Baseline,0.13,1.2,1.29,0.34,4.0,5.0,7.0,6.0,4
35,Baseline,-0.24,1.23,0.59,0.69,5.0,6.0,4.0,3.0,5
35,Baseline,0.29,0.85,1.04,-1.29,3.0,4.0,4.0,3.0,6
35,Baseline,1.45,1.35,0.25,1.46,4.0,4.0,6.0,4.0,7
35,Frequency,1.04,-0.15,0.65,0.45,4.0,4.0,4.0,4.0,1
35,Frequency,0.35,-0.15,0.65,1.35,4.0,3.0,4.0,4.0,2
35,Frequency,1.04,0.45,0.86,0.35,4.0,4.0,4.0,4.0,3
35,Frequency,0.65,0.45,0.35,1.03,4.0,3.0,,1.0,4
35,Frequency,2.09,0.35,1.45,0.34,4.0,3.0,3.0,2.0,5
35,Frequency,0.75,0.56,0.65,1.35,3.0,2.0,1.0,,6
35,Frequency,0.78,0.56,1.45,0.04,3.0,3.0,3.0,3.0,7
36,Baseline,3.25,1.75,1.2,1.5,1.0,1.0,1.0,1.0,1
36,Baseline,1.2,1.2,1.0,0.5,3.0,2.0,2.0,3.0,2
36,Baseline,1.3,1.0,1.4,0.4,1.0,2.0,1.0,1.0,3
36,Baseline,-0.08,1.0,0.08,1.4,2.0,2.0,1.0,1.0,4
36,Baseline,0.08,0.69,0.24,0.47,1.0,2.0,1.0,2.0,5
36,Baseline,0.98,0.47,1.22,0.69,1.0,1.0,1.0,1.0,6
36,Baseline,15.0,12.0,8.0,5.0,1.0,2.0,1.0,1.0,7
36,Frequency,15.0,10.0,9.0,6.0,1.0,1.0,1.0,1.0,1
36,Frequency,6.0,12.0,9.0,8.0,1.0,1.0,,2.0,2
36,Frequency,5.0,12.0,9.0,7.0,1.0,2.0,1.0,1.0,3
36,Frequency,6.0,3.0,8.0,5.0,1.0,1.0,1.0,1.0,4
36,Frequency,9.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0,5
36,Frequency,5.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,6
36,Frequency,7.0,12.0,,5.0,1.0,1.0,3.0,1.0,7
37,Baseline,1.01,0.7,1.32,0.17,4.0,3.0,5.0,5.0,1
37,Baseline,0.8,0.6,1.8,0.2,4.0,4.0,6.0,5.0,2
37,Baseline,1.0,0.5,0.6,0.1,4.0,3.0,4.0,2.0,3
37,Baseline,0.6,0.4,0.3,0.6,4.0,1.0,4.0,4.0,4
37,Baseline,0.1,0.6,0.6,0.2,2.0,3.0,4.0,1.0,5
37,Baseline,0.1,1.5,1.9,0.03,2.0,5.0,5.0,2.0,6
37,Baseline,0.8,1.4,1.5,0.3,5.0,5.0,6.0,4.0,7
37,Frequency,1.8,0.4,1.2,0.1,7.0,5.0,7.0,6.0,1
37,Frequency,0.8,0.4,0.3,1.0,4.0,4.0,3.0,2.0,2
37,Frequency,0.7,-0.4,0.5,0.4,5.0,6.0,5.0,1.0,3
37,Frequency,1.3,0.0,0.3,1.0,5.0,1.0,4.0,5.0,4
37,Frequency,0.1,0.3,0.6,0.2,2.0,4.0,4.0,2.0,5
37,Frequency,0.4,0.2,1.0,0.05,2.0,2.0,5.0,4.0,6
37,Frequency,,,,,7.0,5.0,4.0,6.0,7
38,Baseline,0.5,1.4,0.5,0.01,3.0,2.0,5.0,3.0,1
38,Baseline,-0.2,0.5,1.2,0.6,2.0,2.0,2.0,2.0,2
38,Baseline,17.0,18.0,16.0,16.0,2.0,2.0,2.0,2.0,3
38,Baseline,32.0,35.0,30.0,37.0,2.0,2.0,2.0,2.0,4
38,Baseline,53.0,60.0,50.0,45.0,10.0,10.0,10.0,10.0,5
38,Baseline,55.0,57.0,60.0,68.0,10.0,10.0,10.0,10.0,6
38,Baseline,50.0,40.0,20.0,40.0,2.0,2.0,2.0,2.0,7
38,Frequency,30.0,25.0,20.0,30.0,2.0,2.0,2.0,6.0,1
38,Frequency,20.0,20.0,20.0,20.0,1.0,1.0,2.0,2.0,2
38,Frequency,25.0,20.0,27.0,20.0,2.0,2.0,2.0,2.0,3
38,Frequency,20.0,20.0,20.0,20.0,2.0,2.0,2.0,2.0,4
38,Frequency,30.0,40.0,40.0,30.0,2.0,2.0,2.0,2.0,5
38,Frequency,30.0,40.0,40.0,20.0,2.0,2.0,2.0,2.0,6
38,Frequency,50.0,40.0,20.0,40.0,2.0,2.0,2.0,2.0,7
39,Baseline,2.0,5.0,9.0,3.0,1.0,2.0,2.0,2.0,1
39,Baseline,7.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,2
39,Baseline,5.0,3.0,3.0,5.0,2.0,4.0,2.0,3.0,3
39,Baseline,6.0,5.0,4.0,3.0,4.0,2.0,2.0,3.0,4
39,Baseline,6.0,5.0,3.0,3.0,2.0,4.0,4.0,4.0,5
39,Baseline,5.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,6
39,Baseline,5.0,4.0,5.0,3.0,1.0,1.0,2.0,2.0,7
39,Frequency,10.0,4.0,3.0,2.0,5.0,2.0,1.0,4.0,1
39,Frequency,6.0,6.0,4.0,2.0,3.0,3.0,1.0,1.0,2
39,Frequency,4.0,5.0,4.0,2.0,1.0,2.0,1.0,2.0,3
39,Frequency,6.0,6.0,4.0,3.0,2.0,2.0,2.0,1.0,4
39,Frequency,5.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,5
39,Frequency,6.0,4.0,5.0,3.0,2.0,1.0,2.0,2.0,6
39,Frequency,4.0,6.0,3.0,4.0,2.0,1.0,1.0,2.0,7
40,Baseline,0.16,0.36,0.73,0.23,5.0,5.0,7.0,4.0,1
40,Baseline,0.08,0.32,0.26,1.4,3.0,6.0,4.0,7.0,2
40,Baseline,2.73,0.83,2.2,0.76,7.0,7.0,5.0,6.0,3
40,Baseline,2.24,2.53,1.68,2.87,7.0,6.0,7.0,6.0,4
40,Baseline,3.86,1.58,2.6,1.14,6.0,7.0,5.0,5.0,5
40,Baseline,3.88,1.27,2.46,0.56,8.0,6.0,5.0,4.0,6
40,Baseline,15.7,8.3,15.3,12.3,5.0,5.0,5.0,5.0,7
40,Frequency,7.01,2.5,4.49,-0.11,8.0,6.0,6.0,9.0,1
40,Frequency,4.28,4.37,6.93,1.14,5.0,6.0,7.0,5.0,2
40,Frequency,3.53,3.76,4.47,2.08,5.0,5.0,5.0,5.0,3
40,Frequency,4.3,2.33,4.3,-0.36,5.0,5.0,5.0,5.0,4
40,Frequency,10.3,10.59,4.3,3.04,4.0,5.0,4.0,4.0,5
40,Frequency,19.3,12.45,10.3,12.36,5.0,5.0,5.0,5.0,6
40,Frequency,15.5,16.3,5.1,3.6,5.0,5.0,4.0,4.0,7
41,Baseline,0.5,0.3,1.0,0.4,1.0,1.0,1.0,1.0,1
41,Baseline,0.55,0.35,0.99,-0.5,1.0,1.0,1.0,1.0,2
41,Baseline,0.99,0.3,1.3,0.5,2.0,1.0,1.0,1.0,3
41,Baseline,0.8,0.3,0.8,0.2,1.0,1.0,1.0,1.0,4
41,Baseline,0.95,0.1,0.54,0.4,1.0,1.0,1.0,1.0,5
41,Baseline,0.35,0.66,0.2,0.2,1.0,1.0,1.0,1.0,6
41,Baseline,0.9,0.3,1.3,0.2,1.0,1.0,1.0,1.0,7
41,Frequency,1.0,-0.2,0.5,0.8,1.0,1.0,1.0,1.0,1
41,Frequency,0.75,-0.2,0.8,0.54,1.0,1.0,1.0,1.0,2
41,Frequency,0.49,0.2,0.4,0.89,1.0,1.0,1.0,1.0,3
41,Frequency,0.7,0.6,0.2,-0.05,1.0,1.0,1.0,1.0,4
41,Frequency,0.8,0.7,-0.55,0.95,1.0,1.0,1.0,1.0,5
41,Frequency,0.2,0.4,-0.05,0.36,1.0,1.0,1.0,1.0,6
41,Frequency,-0.05,-0.05,1.0,0.9,1.0,1.0,1.0,1.0,7
42,Baseline,0.74,0.19,0.23,0.42,5.0,3.0,3.0,4.0,1
42,Baseline,1.18,0.25,0.18,0.81,2.0,2.0,2.0,2.0,2
42,Baseline,0.83,1.19,1.19,0.21,4.0,2.0,2.0,2.0,3
42,Baseline,0.24,0.45,0.47,-0.02,1.0,2.0,3.0,1.0,4
42,Baseline,0.24,0.45,1.08,-0.4,1.0,1.0,4.0,1.0,5
42,Baseline,0.18,0.32,0.23,-0.19,1.0,5.0,,1.0,6
42,Baseline,0.8,0.34,0.43,-0.08,2.0,2.0,3.0,1.0,7
42,Frequency,0.53,0.17,0.8,0.07,2.0,1.0,2.0,2.0,1
42,Frequency,0.38,0.7,0.45,0.18,2.0,1.0,1.0,1.0,2
42,Frequency,0.38,0.5,0.7,0.45,2.0,1.0,2.0,2.0,3
42,Frequency,0.52,0.6,0.7,0.18,2.0,1.0,,,4
42,Frequency,0.5,0.15,0.2,0.4,2.0,2.0,1.0,1.0,5
42,Frequency,0.35,0.2,0.2,-0.15,1.0,1.0,1.0,2.0,6
42,Frequency,0.5,0.18,0.15,0.3,2.0,1.0,1.0,2.0,7
43,Baseline,20.0,9.0,4.0,61.0,4.0,7.0,9.0,8.0,1
43,Baseline,0.0,8.0,6.0,4.0,1.0,4.0,1.0,5.0,2
43,Baseline,4.0,5.0,4.0,0.0,1.0,6.0,6.0,5.0,3
43,Baseline,0.0,3.0,0.0,6.0,1.0,7.0,1.0,6.0,4
43,Baseline,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5
43,Baseline,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6
43,Baseline,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7
43,Frequency,8.0,1.0,5.0,0.0,6.0,1.0,6.0,1.0,1
43,Frequency,7.0,0.0,6.0,0.0,6.0,1.0,6.0,1.0,2
43,Frequency,8.0,0.0,7.0,1.0,6.0,1.0,4.0,1.0,3
43,Frequency,9.0,0.0,3.0,0.0,6.0,1.0,5.0,1.0,4
43,Frequency,6.0,0.0,4.0,0.0,6.0,1.0,5.0,1.0,5
43,Frequency,8.0,0.49,6.0,0.0,6.0,10.0,4.0,1.0,6
43,Frequency,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7
44,Baseline,0.6,0.6,0.7,0.4,7.0,7.0,8.0,7.0,1
44,Baseline,0.7,0.3,0.8,0.3,8.0,2.0,9.0,2.0,2
44,Baseline,0.7,0.6,0.7,0.4,8.0,6.0,7.0,5.0,3
44,Baseline,0.5,0.7,0.6,0.2,5.0,6.0,8.0,9.0,4
44,Baseline,0.7,0.5,0.6,0.3,7.0,7.0,6.0,7.0,5
44,Baseline,0.5,0.4,0.3,0.4,8.0,7.0,7.0,6.0,6
44,Baseline,0.8,0.5,0.7,0.2,8.0,,8.0,7.0,7
44,Frequency,0.6,0.3,0.9,0.2,7.0,7.0,10.0,8.0,1
44,Frequency,0.7,0.5,0.8,0.6,7.0,6.0,8.0,8.0,2
44,Frequency,0.6,0.3,0.7,0.1,7.0,6.0,8.0,7.0,3
44,Frequency,0.6,0.4,0.7,0.3,2.0,2.0,5.0,4.0,4
44,Frequency,0.5,0.3,0.7,1.0,6.0,7.0,9.0,10.0,5
44,Frequency,0.6,0.3,0.7,0.2,7.0,8.0,7.0,9.0,6
44,Frequency,0.4,0.3,0.8,0.6,5.0,3.0,8.0,5.0,7
45,Baseline,-0.16,0.28,0.64,-0.35,1.0,2.0,3.0,3.0,1
45,Baseline,-0.17,0.75,0.68,-0.13,2.0,2.0,3.0,1.0,2
45,Baseline,-0.44,0.37,1.0,0.34,2.0,2.0,2.0,2.0,3
45,Baseline,0.67,0.46,0.75,-0.24,2.0,3.0,4.0,2.0,4
45,Baseline,-0.16,0.28,1.06,-0.13,4.0,3.0,2.0,2.0,5
45,Baseline,-0.13,0.24,0.75,-0.08,3.0,3.0,4.0,2.0,6
45,Baseline,0.68,0.45,0.95,-0.13,2.0,3.0,2.0,2.0,7
45,Frequency,0.45,0.75,0.39,-0.27,2.0,2.0,2.0,3.0,1
45,Frequency,-0.21,0.95,0.35,0.33,2.0,2.0,2.0,2.0,2
45,Frequency,1.08,0.98,0.46,0.26,3.0,2.0,2.0,2.0,3
45,Frequency,1.03,-0.72,0.39,-0.33,2.0,3.0,3.0,3.0,4
45,Frequency,1.07,-0.76,1.43,0.64,2.0,2.0,2.0,2.0,5
45,Frequency,1.2,-0.44,0.68,-0.13,4.0,4.0,4.0,4.0,6
45,Frequency,1.03,0.74,0.46,-0.42,2.0,2.0,3.0,2.0,7
46,Baseline,0.7,0.4,0.78,0.45,4.0,4.0,5.0,5.0,1
46,Baseline,0.8,0.35,0.9,0.43,5.0,5.0,6.0,5.0,2
46,Baseline,0.65,0.45,0.9,0.4,6.0,5.0,6.0,6.0,3
46,Baseline,0.7,0.49,0.8,0.5,6.0,4.0,5.0,5.0,4
46,Baseline,0.55,0.4,0.85,0.3,6.0,5.0,6.0,6.0,5
46,Baseline,0.5,0.35,0.75,0.3,6.0,5.0,5.0,6.0,6
46,Baseline,0.5,0.2,0.6,0.3,4.0,4.0,4.0,3.0,7
46,Frequency,0.5,0.4,0.6,0.45,5.0,4.0,5.0,4.0,1
46,Frequency,0.6,0.3,0.7,0.4,6.0,6.0,6.0,5.0,2
46,Frequency,0.5,0.4,0.6,0.1,6.0,6.0,4.0,6.0,3
46,Frequency,0.4,0.3,0.7,0.2,4.0,4.0,5.0,5.0,4
46,Frequency,0.45,0.3,0.75,0.3,5.0,5.0,4.0,5.0,5
46,Frequency,0.4,0.2,0.5,0.4,4.0,4.0,5.0,5.0,6
46,Frequency,0.5,0.3,0.5,0.3,4.0,6.0,4.0,4.0,7
47,Baseline,0.04,0.02,0.88,-0.08,3.0,3.0,5.0,1.0,1
47,Baseline,0.89,0.82,0.24,0.88,2.0,5.0,4.0,3.0,2
47,Baseline,0.29,1.14,0.77,0.03,3.0,4.0,3.0,4.0,3
47,Baseline,1.0,0.17,0.83,0.6,4.0,8.0,4.0,6.0,4
47,Baseline,1.02,0.02,0.87,0.34,7.0,7.0,6.0,7.0,5
47,Baseline,1.54,0.89,1.1,0.04,7.0,5.0,7.0,2.0,6
47,Baseline,0.89,0.06,1.09,0.2,4.0,3.0,7.0,4.0,7
47,Frequency,-0.04,1.04,1.09,-0.1,7.0,7.0,6.0,7.0,1
47,Frequency,-0.3,0.8,1.09,-0.1,5.0,5.0,7.0,6.0,2
47,Frequency,0.9,0.8,1.3,0.5,3.0,4.0,4.0,8.0,3
47,Frequency,1.7,1.2,1.8,-0.5,4.0,3.0,5.0,2.0,4
47,Frequency,0.89,0.8,1.0,0.45,4.0,2.0,6.0,4.0,5
47,Frequency,0.86,1.4,-0.25,0.08,5.0,3.0,7.0,4.0,6
47,Frequency,1.0,0.29,1.4,0.8,3.0,2.0,7.0,4.0,7
48,Baseline,1.24,3.2,2.45,0.96,3.0,6.0,3.0,1.0,1
48,Baseline,2.35,-0.09,5.26,0.78,4.0,7.0,8.0,4.0,2
48,Baseline,7.12,0.0,5.48,0.0,8.0,10.0,7.0,10.0,3
48,Baseline,8.24,0.0,6.48,0.0,4.0,10.0,3.0,10.0,4
48,Baseline,7.12,0.0,7.34,0.0,8.0,10.0,8.0,10.0,5
48,Baseline,9.67,0.0,5.84,0.0,7.0,10.0,6.0,10.0,6
48,Baseline,10.53,4.25,14.26,5.26,5.0,3.0,8.0,4.0,7
48,Frequency,0.89,2.54,0.02,1.2,6.0,5.0,1.0,2.0,1
48,Frequency,1.54,4.23,4.58,2.1,3.0,2.0,7.0,2.0,2
48,Frequency,3.25,6.97,6.37,4.51,5.0,4.0,2.0,2.0,3
48,Frequency,4.25,3.57,5.28,0.0,4.0,2.0,7.0,10.0,4
48,Frequency,5.26,2.64,6.61,0.0,3.0,3.0,5.0,10.0,5
48,Frequency,1.23,6.79,5.55,0.0,4.0,5.0,1.0,10.0,6
48,Frequency,8.63,11.23,16.98,0.74,5.0,5.0,4.0,7.0,7
49,Baseline,0.2,0.4,0.4,0.8,1.0,4.0,1.0,6.0,1
49,Baseline,0.8,0.05,1.0,0.2,7.0,2.0,7.0,3.0,2
49,Baseline,0.95,0.22,0.6,0.9,5.0,6.0,3.0,5.0,3
49,Baseline,0.18,0.45,1.3,0.8,3.0,4.0,4.0,2.0,4
49,Baseline,0.65,0.43,0.23,0.6,3.0,3.0,4.0,3.0,5
49,Baseline,1.5,0.0,3.0,0.3,5.0,4.0,6.0,4.0,6
49,Baseline,15.0,7.0,13.0,5.0,5.0,4.0,4.0,4.0,7
49,Frequency,1.8,1.2,0.12,2.5,5.0,5.0,4.0,5.0,1
49,Frequency,1.7,0.2,0.2,1.2,5.0,1.0,4.0,5.0,2
49,Frequency,0.3,0.8,0.3,2.4,4.0,5.0,4.0,4.0,3
49,Frequency,2.2,1.2,0.5,2.4,6.0,3.0,3.0,5.0,4
49,Frequency,0.8,0.8,0.3,2.2,4.0,5.0,6.0,4.0,5
49,Frequency,1.7,0.4,0.5,1.5,4.0,3.0,5.0,5.0,6
49,Frequency,10.0,3.0,4.0,9.0,4.0,4.0,5.0,5.0,7
50,Baseline,2.5,4.5,4.0,1.25,2.0,2.0,2.0,2.0,1
50,Baseline,3.0,1.0,5.0,1.0,2.0,1.0,3.0,4.0,2
50,Baseline,10.0,6.0,12.0,5.0,2.0,1.0,3.0,2.0,3
50,Baseline,15.0,8.0,14.0,7.0,1.0,1.0,2.0,2.0,4
